,Rating,Title,Content,Author Name,Date,Year
375,10,Great action+powerful performance= Fast Five,"I love Fast And Furious movies, all of them had action,story,characters and plots that are interesting to watch, and in my opinion this Fn'F is the best in it's series.The crew is back with Diesel and and Walker with a surprise touch from Dwayne Johnson, O'Connor(Walker) and Toretto(Diesel) find themselves on the other side of the wanted poster and tries to make one last hit as a revenge, not only that they have enough trouble already, now Hobbs(Johnson) a relentless,determined,incorrigible tough nut federal agent who swore that will catch them no matter the cost.The acting is great just what you expect from great names, they blend well together and mesh like a perfect machine. The plot takes it time to build to it's finale and the pace is great. and you will have a couple of moments where your jaws will drop unintentionally from the action scenes in the movie.All in all a great movie that is a must see, you will enjoy it and you friends will enjoy it too, i guarantee that.",L_Knight_91,5/8/11,2011
376,8,Not the best but it wasn't the worst,"Great movie but didn't close up to the expectations. As usual the base cast was great. Vin Diesel was awesome as expected. The rock was rocking in the movie, his character matched his true personality. As in the previous movies stunts performed were mind boggling and full of thrill, can't wait do do them myself. Cool and solid cars as in previous movies. Chicks wearing bikinis and riding hot bikes. Has some irrelevant superman fighting sequences but what about it every movie needs it. Good casting everyone fits well in their characters. Full of awesome stunts from the start to the end. One can never fall asleep while watching such a movie. The heist plot is very difficult to predict till the end which keeps your mind on the movie and not on the chick on the next seat. Full of thrills and twists. Not the best of Fast And Furious, seen better but still a must watch as the previous flicks...",nawabnikunj,5/12/11,2011
380,9,Fast Five Sequel?,"This movie is pure fantasy and rush that logic does not apply. I always liked the original the best so I would peg this as the second best in the series. This is a definitely a must movie for fans of this genre. After the movie when the credits are playing, there was a cameo scene with Eva Mendez with the Dwayne Johnson at FBI headquarters talking about a robbery using cars.

He was not interested because Toretto was not involved but Mendez told Johnson that he needed to take a second look because a security camera caught the picture of Michelle Rodriquez as one of the robbers who was killed in the fourth movie of this series. This sets up another movie and most people missed this because they left when the credits were playing.",wallstreetguy938,5/2/11,2011
384,4,Potentially billions in economic costs,"I have been an ardent fan of each Fast and Furious. I watch them with the knowledge (and hope) that they will be corny, cheesy, etc. Thats the fun of Fast and Furious Franchise.

This franchise had the potential to be the best fast and furious yet, with people from each movie making appearances. What this movie lacked was what all the others have, there were no in depth scenes outlining the underground culture of brazil, barely and race scenes, and the storyline was too cliché (even for my taste).

Forget all that, and lets think about something else. Throughout the movie (especially the entire ending) innocent individuals HAD to be killed. This movie glorify's being a bone head and killing innocent civilians. It promises that great rewards will come to those who take extraordinary risks without care to the adverse effects on the population. Assume the following, this movie will (through all forms of syndication) reach 50,000,000 people. Of those, this will have a defining influence on at least 5% of impressionable individuals (a modest estimate. So these 2.5 million individuals instead of dedicating their time towards hard work and rigirous study they instead will choose a life of crime with the impossible dream of actually not going to prison. In terms of economic benefit to the country (or shall I say countries) this movie is worse then dropping an atomic bomb on a major metropolitan area.

Fast and furious movies are supposed to be cheesy, but the cheesiness is only acceptable if accompanied by a view of a societys underculture and awesome racing scenes. This movie severely lacked both while managing to mislead the lives of several thousand (if not million) youth.",namsu22,9/25/11,2011
386,10,An AWESOME movie!!,"I am a Fast and Furious fan, and of the essence that made the first film in which there's more than just mindless and spectacular car racing and tuning but there was a sense of family and belonging, then choosing to be faithful to ones new friends even if that means becoming hunted like them. The second and third film were as awesome but they lost that feeling, but in Fast and Furious 4 it went back to the roots that made this franchise so enjoyable and back to its original characters. But coming back to Fast Five, it is just as wonderful and breathtaking. I loved every single second of it! The fight between Vin Diesel and Dwayne Johnson was EPIC as was the car and safe chase! If it was 3-D I bet the safe would have been coming out at us! Justin Lin understands the franchise and is more than worthy to carry it on. There was of course an echo of the first film with Dwayne Johnson's character letting Toretto and O'Connor go, still saying he'll see them again. That friendship was unexpected but awesome!In short, A MUST SEE MOVIE FOR ANY FAST AND FURIOUS FAN OR NON FAN EVEN. I hope they will make F&F 6 as planned!",mike198326,5/2/11,2011
387,10,A sequel that's worth seeing!,"I have liked most of the Fast and Furious movies, especially those that have brought back the original cast. I really enjoy the chemistry they have together. To add in ""The Rock"" (sorry, Dwayne Johnson) was just an added bonus :-) If you really like action packed movies, this one is for you! I will admit, the scene they did while towing the vault was way too far fetched for me, but then again, that's what they do best. The one thing that this movie was missing, was ""Letty"". Those of you know she died during the last Fast & Furious sequel. She made a perfect balance to Dominic's roughness. I wasn't too surprised to see Vin Diesel's name as producer since I believe he produced the last one. They also gave us a ""wide-open"" ending to make FF-6. Can they do another good one? Who knows, but I would definitely take my chances and go see it.",kowgirl_tina-1,5/1/11,2011
388,8,"Not As Fast, But Five Time The Fury.","Short of the last installment of this franchise I have been pretty satisfied. I enjoyed the sequel. I think the combination of J Singleton and Tyrese made for a humorous follow up, but I think it was a little too chocolate for a vanilla audience. I was reluctant to see Tokyo Drift and mostly because of the Bow Wow factor, but it was a really good film, much in the spirit of The Karate Kid going to Japan. No, not the weak one with Jaden Smith the original and only Karate Kid in my book Machio! This time around, Fast 5 grabs you by the tailpipe and delivers a supercharged, high octane blast that Detroit never saw coming. We finally find out why Vinnie's last name is Deisel. The movie was riddled with a lot of bad one liners, but the action is so rough rugged and raw, you can overlook the fact that these guys are too old to be living life one quarter mile at a time. The Rock is a menace and from an action sense steals the show. Paul Walker further proves that he was never qualified or even capable to have been a federal agent, but is perfect of the do anything for a buddy, pop the e-brake kinda cat.It might sounds like I'm not a fan, but I think with a few tweaks this could have been great instead of really good. If you are expecting over tuned cars with all kinda of tricked out features, this series has matured and it's more about the story than it is the accessories. It's had to talk much about the film without revealing twists and spoilers so stay through the credits for another 2 piece combo that will leave you saying ""Keyser Soze""! D-Lucks, Editor In Chief, Haulin Azz For Cash Magazine.",ThatMonkey,4/30/11,2011
389,5,7.9? Seriously?,"It is difficult for me to get to the theater so when I go I really want it to count, $20 is a lot to spend to waste 2 hours of my life. To this end I review IMDb and RT for guidance. So far, my experience doing this has substantiated the notion that movies with the best ratings are indeed good movies. An averaging of so many movie enthusiast's opinions should be a pretty solid indicator of the overall strength of a film, right? With Fast Five I knew I was taking a chance, the first of the F & F movies being primarily puerile nonsense, the sequels being merely more of the same. But with a rating of 7.9 I figured it was worth a shot. I enjoy a good action movie as much as the next guy. So I shelled out $25 to see the IMAX version and what did I discover? More puerile nonsense. Ridiculous plot line, action sequences that were just plain stupid or made no sense whatsoever. A juvenile exercise in car crashes, over testosteroned overmuscled tough guys grunting at each other amidst a world of scantily clad females, car crashes and shoot outs. A 7.9? Seriously? Is there a way to see how the ratings may be skewed by masses of teenagers who loved this movie? But more importantly: Can I have my $25 back now?",tridjet,5/8/11,2011
393,3,Complete disappointment,"I don't understand how people review this movie as being good. It was terrible. The plot had many loopholes so if you want to appreciate a good story, you can't. Even if you look beyond the loopholes in the story, some of the scenes are just impossible. What I loved about the first movie was the fact that for the most part it was realistic. This movie had too many unrealistic scenes. I'd rather not gives examples cause I don't want to spoil the movie for anyone.Someone described this movie as being a heist film rather than street racing. It was well said, because if you turn a street racing movie into a heist movie, its obviously going to fail. And there is just no way to make a good plot out of it. Just so some people have an idea of how disappointing this movie was... there is no race scenes. At least none that important or anything. It was not a fast and the furious movie at all. It was just a way for them to make so much money.",saintssilhouette,5/9/11,2011
394,10,Great Movie,"This was a long awaited film and it was awesome.Lived up to the F&F name.Bringing back 4 of the originals was awesome.High impact chases, almost improbable fight scenes, corrupt government officials, you name it this movie had it.Can't wait for F&F6.If you have not seen this movie you must stay through the credits.There was must applause at the end.The Rock was a great addition.Can't wait for the Blu Ray release of these.",kinghq1,5/1/11,2011
395,9,Vin and The Rock in Summer Fun Movie,"Showcasing Director Justin Lin's signature accelerated precision, Vin Diesel's Dom races beside the speeding train as Paul Walker's Brian leaps into Dom's sports car. Their car immediately careens over a steep chasm into the river below. Diesel and Walker leap in midair out of the car, and plunge into the water. ""Fast Five"" is just great fun. Writer Chris Morgan's story is better than the last ""Fast and Furious"", which isn't saying much. Then again we don't see ""Fast Five"" for the narrative nuances. Non-stop action reigns supreme. Lin has a crisp vibrant visual style, and acumen for insane action. Lin has two cars racing through the streets of Rio dragging a bank vault unleashing mass destruction. Granted this is over the top, and completely original. ""Fast Five"" has stunning Rio de Janeiro locals, gorgeous women, fast cars, and Vin Diesel squaring off against ""The Rock"" Dwayne Johnson. Lin has methodically checked off all the boxes.The theme of family distinguishes ""Fast Five"" from completely superfluous fare. In a quiet moment Dom reminisces about his father. He remembers him working all day, and staying up late at night helping his sister Mia with her homework. He recalls the generous neighborhood barbecues he had. Conversely, Brian has regrets about his father, ""He just wasn't around."" Perhaps he has chance to alter his fate. Amidst the flash, ""Fast Five"" earnestly adheres to family and loyalty.The band is back together in ""Fast Five"", for one last heist. If I am not mistaken one of the band, Han played by Sung Kang died in a previous Lin directed sequel. Stranger things have happened. The accelerated opening sequence recaps the rescue of Dom Toretto, where the last movie ended. Federal agent Brian O'Connor and Dom's sister Mia (Jordana Brewster) daringly execute the operation to free Dom from serving an undeserved life sentence. In context what else could that be? Dom risked his life to help Brian solve a heinous crime and bring killer to justice. Lin throttles the adrenaline and velocity in this deadly game of chicken with a prison bus. This is only an omen of things to come.As ""Fast Five"" resumes, Mia (Brewster) and Brian (Walker) have been on the run in Rio. They are seeking to rendezvous with Dom (Diesel). Dom has one last heist in mind: robbing the bank vault in the Rio Police Station with $100 million of crime lord Reyes (slick and villainous Joaquim de Alemeida). Apparently, Reyes' rule and influence knows no bounds in Rio. So Dom assembles his old team. Dwayne Johnson, massive hard muscle, shaved head and goatee, plays singular and intense Federal Agent Hobbs, who is out to bring Dom to justice. He instructs Rio official to ""Stay the f*** out of my way."" Hobbs and his team always get their man. As Hobbs, Johnson is imposing and handles guns and his fists with explosive results. Of course we are waiting for Vin to take on The Rock in the final epic battle. Chris Morgan ingeniously stacks the story. Dom is the thief with a code. Hobbs is the cop with honor. Reyes is the true villain. Much like gravity, we can kind of figure how things will fall.Predictability is some of the charm of ""Fast Five"". Vin Diesel plays to his minimalist strength as Dom. Emotive is not his deal, but that is not required here. He commands the screen, and often surprises in his underplay. Paul Walker has become a pretty good actor. Not much is demanded of him here. He deftly uses his charm and smarts. The Rock is great as Hobbs. He imposes as a formidable rival. Here Johnson's straight arrow persona leverages the story's ultimate conflict. ""Fast Five"" is not going to win any awards. It is just great fun. I look forward to the next sequel.",jon.h.ochiai,5/14/11,2011
403,9,Yes it is good!,"OK, a 5th sequel right! But its good! There is no shame in capitalizing of the fast and the furious name. It is what started the mainstream car movies.I would definitely recommend watching this installment. It is to me they way things should have been all along. Yes, don't get me wrong there are still some far fetched action sequences but ITS A MOVIE! If you cant accept that, get a life.Watch fast five, enjoy it, and wait for number 6. We see what kind of crap gets pushed out from other companies (200MPH for one, this is not an endorsement, do not see it trust me) and you realize how good the F&F movies are. Mabey a little cheesy, but its a movie for your entertainment, so sit back relax, and enjoi.",psi-753-181555,5/11/11,2011
405,8,Probably my favourite in the franchise!,"Fast & Furious 5 is probably the best one in the franchise so far. It has great action sequences that follow the plot and do not drag on for too long without having any significance to the story. There was a great plot, this time Brain O'Connor finally being on the bad side (something I had been waiting for!). The start led immediately off the last movie, where Dom is broken out of prison. Then Brain, Mia and Dom flee to Rio to hide. There they manage to get the cops attention again by helping Vince pull a job. This time they aren't let off lightly- agent Hobbs is on their tail and he won't rest until they're behind bars. (I won't say much more because I don't want to give anything away!)I was thrilled to see all the old characters from all the movies back together again hatching brilliant mastermind plots and carrying them out so slick and smooth. I found that the first and fourth movie were a bit boring and lacked the amount of action and plot to keep me interested- My favourites were the second and third, though it was a disappointment not to have Vin Diesel in them. The only bring down in Fast Five was the lack of awesome cars like the ones in Tokyo drift. I was kind of looking forward to amazing paint jobs, races and girls like the first few but there were less of them in this one. That was the only disappointment. Came out of the cinema buzzing, more than pleased and excited for the next one! Yes! Live on Fast & Furious franchise!",EmmaGoose,5/1/11,2011
406,9,"If you miss all the stars in the previous parts, don't lose it!","I watched the movie few days ago and I enjoyed it very much. The storyline, casting, directing and more specially the team of stars in the previous fasts. In fact, all stars in the previous parts play their role in this part (sometime very short) and gathering such a group of actors in a sequel is unique after ""Godfather 3"".The story is a little different with previous parts and this time, the movie is more similar to movies like ""Italian job"". However the storyline is really interesting and it causes you forget the time. I give 9 because I think that some part of the movie is not very logical (like stealing the police cars scene).Generally I suggest the movie to every racing movies lover and moreover action movies.",behnamgamer,5/16/11,2011
409,8,Big. Dumb. Awesome.,"There's a scene about half an hour in to Justin Lin's Fast Five, the latest film in the car racing Fast & Furious franchise, where federal agent Luke Hobbs (Dwayne Johnson) angrily throws a clipboard to the floor as his explanation of something that ""makes sense"". It's this moment that totally sums up Fast Five: a film you can enjoy only by casting logic aside and simply surrendering to the bombastic absurdity you're witnessing. Luckily for those of us able to do this, the film is one of the best examples of big dumb action of the past decade.This series seems to be on something of a one good/one bad streak, with the first, third, and this fifth film all being worthwhile, somewhat original examples of the big-budget summer blockbuster. Picking up directly where the fourth film (2009's Fast & Furious) left off, no time is wasted in getting to the action, and the opening bus assault places us in familiar territory, setting up the mostly unimportant plot with a spectacular, physics-(not to mention logic) defying stunt to get pulses racing. Where the film departs from the tried and true formula of its predecessors however is in blending the heist film genre with the vehicle-based action, and the decision to shake things up was a smart one. The biggest problem with the previous film was that it just seemed kind of pointless, but here Lin uses the 'one last job' team heist plot as an excuse to reunite characters from every previous entry in the franchise, and indeed the film feels like it belongs more to the Ocean's Eleven canon than Fast & Furious. The series' celebrated 'car porn' is still present, yet Lin wisely opts for more variety than ever before, including more direct character conflict (fighting!), and thrilling parkour-esque foot chases across the rooftops of Rio de Janeiro.While it is fun to see so many previous cast members returning to form the team (similarities with 2010's Inception abound here), undoubtedly the greatest part of Fast Five is the introduction of Dwayne 'The Rock' Johnson as Agent Hobbs, a kind of 'super-cop' sent in to nab only the most wanted criminals. Johnson, looking so absurdly massive that he dwarfs even Vin Diesel, adds an extra layer of beefcake to a film already dripping with testosterone, and he seems to be loving every minute. Throwing out hilariously macho one liners (""Gimme the damn veges!"") in between breaking necks and jumping out of windows, he fits so perfectly into the film that every time he wasn't on screen I found myself just waiting for him to come back. Perhaps my biggest complaint is that he should have had more screen time, but in a film already juggling around a dozen characters, you can't always get what you want. There's always the inevitable sixth entry into the franchise, where hopefully Agent Hobbs will play more of a role.Certainly Fast Five shines in the action scenes, but things aren't so successful if one foolishly tries to think about the logic of the narrative. While it's an interesting move to have Brian (Paul Walker) turning away from his FBI career to help his friend Dom (Diesel), it's hard to see these characters as heroic in any sense. Their desperate self-preservation antics betray a shockingly callous disregard for any innocent bystanders. One would do better to not think about the number of fatalities in the various scenes of destruction around Rio, and even Agent Hobbs and his team, the most obvious 'good-guys', brutally kill their fair share of people. The film attempts to portray all of the people killed as stereotypical corrupt cops and officials, but I did find the amount of violence from the supposed 'heroes' of the film a little distressing. Add to that around 30 minutes of planning for the climactic heist that ultimately becomes unnecessary after a plot twist that changes the whole plan, and the problems with Fast Five's script start to show their presence. But obviously this series was never intended to be admired for its storytelling, and any concerns about the plot are chased away by the excellent action sequences.With Fast Five, Justin Lin has arguably crafted the finest film yet in the franchise. Everyone involved seems to know what this movie needed to be, from the stunning use of practical effects that more than makes up for the awful CGI of the previous film, to the way the ensemble of past characters really pushes the series' constant theme of doing everything for your friends and family. Undoubtedly we will see these characters again, and there is potential for maybe one more outing to round off the story of Dom and Brian. Hopefully Fast Six or whatever silly thing it is eventually titled will match the quality of this entry.",markdroulston,6/15/11,2011
415,10,The Greatest Fast and the Furious since the first one and its even better!!!!!,"Im not usually a fan of sequels, considering a lot of them are not as good as the original, this was indeed the case with the Fast and the Furious franchise, the first one was purely original and fun to watch while the sequels were not as good. This movie however proved me wrong. This Fast and the Furious story takes place after the fourth movie and picks up right from where they left it off and immediately finishes off with little time to take in. Dominic Played by Vin Diesal has broken out of prison with the help of Paul Walker and Doms sister. The overall story is not the most original thing I've ever heard of but in a way its a nice turn for the series considering the second movie felt more like an episode then a movie, i have no idea what the third movie was, and the fourth was a repeat of the first movie. This time around, Paul is not a cop but rather a fugitive on the run, i really liked this turn for him because i often wondered how many times could they allow him to return to being a cop. Many characters from the past movies come back here, so if you haven't seen the past movies, you will be lost as to who's who and whats their role to play in the story. New to this story is Dwayne Johnson who plays a ruthless but hardcore villain who is determined to capture Dom and his group. I gotta say, this is one of the only film roles i have seen Dwayne in that i actually like, i think he finally found the role that may define the rest of his career. The fight between Dwayne and Vin was indeed the Arnold and Sylvester fight everyone has been waiting for since the 80's. The movie has tons of girls in bikinis, fast cars, and a lot more action this time around. My only complaint if anything is the beginning, i kind of wish they hadnt rushed it like they did, im the kind of person that enjoys a good introduction, and the beginning was alittle too much emphasis, so thats about it everything else was fantastic. Also the shocking revelation in the end may send shivers down hardcore fans of the genre, others will not understand it, but i will say for those of you who have seen the past movies, you will get a real kick out of the ending, for those of you who haven't, see the past ones before seeing this one. If you have already given up on the franchise, watch this movie to change your frame of mind, it will make a difference.",yora217,5/6/11,2011
419,8,Summer truly has begun!,"Summer begins April 29.And yes, yes it did.This movie was friggin' awesome! I thought Fast & Furious was the best of the franchise, but Fast Five has completely blown all of its predecessors out of the water! Despite it completely breaking all laws of physics (especially including a scene where a small muscle car manges to trip a bus over) the movie was awesome. This makes a Fast and the Furious movie worth watching! Being a huge fan, I loved this movie to death.Never has a movie made me sweat in the theater seat and pump me full of so much adrenaline that I almost peed my pants.They drive a SAFE through the STREET!The other awesome part of this film is that it's a Fast and the Furious movie with a story and more depth to the characters. The previous movies were meant solely for their action and this one does that, too... Plus some more!I got the honorable pleasure to see this pulse pounding film in IMAX and it was worth every cent. I suggest that, for the full effect, you see it in IMAX as well. This is the pure testosterone of 2011. 2010 had The Expendables and 2008 had Rambo, now Sylvester has met his match, and his name is Justin Lin.",tsettles98,4/30/11,2011
422,5,"Not bad, if you ignore some of the most unrealistic scenes EVER!","Just like the summary above, good action scenes, lots of car crashes, but come on! I know it's supposed to be a movie, but some of these scenes are down right the most unrealistic I have EVER seen.

Actually almost all the main scenes were absurd! 1. The fight scene between the Rock & Toretto, GIMME A BREAK! One punch in the face from either of those guys would just about kill the other one. I guess nobody watches real fighting.

2. The fall from the bridge! COME ON, again! 50-70mph off a car over a cliff that was easily over 60 feet, probably more like 100 feet = 99% certain death. The other 1% you would have a broken body.

3. The BEST one of all...the final safe scene! I won't even try, you'll see....or maybe not.

This isn't a horrible movie, just not a great one. Could have been a lot better. What is worse is the people who actually give this 9 or 10 stars!",themaxx69,5/1/11,2011
423,8,Fast Five is a great movie,"I saw fast five a week ago and I was wondering what it would be like because I hadn't seen the four films before it. It was an awesome movie.

This movie is set in Rio and the main characters are pulling off a heist. That's about all of the plot I'll give away but I will say there is an awesome seen in the movie where Vin Diesel's character (Dominick Toretto) has an epic fight scene with Dwayne Johnson's character (Detective Dobbs).

I really recommend this movie to everyone.

I would give this movie a 7-7.5/10. I liked the movie, it had action, it had some pretty girls, it had some mad actors, it had some car racing(only a scene or two) and it had a bank heist, what else would you want from a movie? Highly Recommended 7-7.5/10.",jz61,4/30/11,2011
425,10,Awesome Movie..really gets you going,"I went into this movie with big expectations with Vin Diesel & The Rock in it. This movie surpassed my expectations by A LOT. Simply put, this movie is AWESOME. I saw this movie at 11 PM at night and when I got out I was so pumped up to do...anything.This movie has a GOOD story. GREAT scenes. GREAT actions. I really enjoyed this movie, and I'm a picky one.My favorite movie since the first one..and I actually think this may have been even better.GO SEE THIS MOVIE NOW. IF YOU ARE THINKING ABOUT IT, GO! It will be worth it..I rated it 10/10. I can't imagine anyone rating it less then a 7.5 and that would be weird to me.",nyUconn,6/13/11,2011
426,10,I was really surprised,"I have never EVER liked the series but have been dragged to watch every one of them because of friends and family....so i didn't have very high expectations when it came to this installment. THIS MOVIE IS AWESOME!!! Tyrese Gibson was freaking hilarious in the film as was Don Omar, they were honestly one of my favorite actors in the entire film. It wasn't just a whole bunch of cars everywhere it actually had a good plot and a really good twist. The Rock was hot as always and he did a really good job in the film as well. All in all i like this installment better than any other one I have seen, including the first one. Please, if you didn't like the other movies give this one a try you wont be disappointed.",rarriaga831,5/11/11,2011
427,5,"If you like popcorn, go see it, otherwise...","I'll keep my opinion (and bear in mind its just an opinion) short and sweet.If you enjoy: a) Hot babes. b) Awesome cars. c) Crazy stunts. d) Seeing Dwayne Johnson pretend to act.Then go and watch this film! You won't be disappointed and neither will your local venue as you guzzle through 3 boxes of popcorn. Otherwise, if you enjoy: a) Plots that don't make you face palm yourself. b) Actors that can actually act. c) Movies that adhere to the physical laws of this universe. d) Dialogue which doesn't make you roll your eyes every 15 minutes.STAY AWAY! It was a pain to watch if you came in there with expectations of a decent film, but if you came in there to see crazy stunts and babes then you probably won't leave too disappointed. One of the worst films I've seen recently, but I understand how it can be appealing.",Prometheus-Unbound,5/2/11,2011
430,10,Mind-Blowing Action,"its probably the best film bar the first in the franchise. the action chases are immense, the guns, the humour, the 'family' atmosphere within the movie and clearly in the cinema as well as i went to a 5pm showing and there were loads of kids with their parents enjoying the movie. its a definite film to see on the big screen don't be like i was last weekend and say i will wait for the DVD because this film NEEDS to be seen on the big screen. you will cringe, you will laugh and you will get your monies worth as i left with a jaw ache from smiling and laughing too much during the movie. BE SURE TO STAY AFTER THE FIRST SET OF CREDITS, the bright car bits as there is a little scene i think you might all want to see before the usual blackout credits.",toatallystupid,5/5/11,2011
432,5,Mildly interesting heist film,"thefilmsmith.com If you're a film critic aiming to be taken seriously you draw up reviews of awesome little-known films like Night of the Hunter and level sniper shots at the latest Transfomers flick. Anything heavily marketed to mass audiences is normally regarded as terrible before official screenings begin, and that sentiment isn't without its reasons. But even the most erudite critic has a guilty pleasure, and mine happens to be any film that tries to do as much real special effect work as possible before going to the computer, which is what made me curious about Fast Five.Paul Walker and Vin Diesel return to the franchise that launched their careers, this time hiding in Rio de Janeiro when a 100 million dollar heist presents itself.Despite featuring characters who are notable only for their attractiveness and angry faces, this 2 hour heist film manages to milk some character development. Dwayne ""The Rock"" Johnson hams it up nicely as the DEA agent chasing Vin Diesel and Paul Walker, and Walker is mercifully not given many lines. Instead, director Justin Lin introduces the characters with an impressive train heist and incorporates quieter moments that don't clash with the rest of the film.The actual heist sequence illustrated in the film's trailer is what intrigued me, but within the film it's delivered with mixed results. A scrapyard somewhere made a killing off the film, with plenty of vehicles getting mashed, crashed, and thrashed with nary a digital effect interrupting the fiasco (at least blatantly; it definitely played a supporting role). Kudos. After a while though, the auto body kill count becomes numbing and never manages to deliver a cherry on top of this metal mash-up sundae (think the truck flip from The Dark Knight).Despite being the fifth sequel in a car racing franchise that still bears of the scars of its adolescence, it isn't a bad action film. Sure, the film has some bad moments (it still retains its awkward homoerotic tension between angry ogre men), but overall it's bearable.If you're interested in the film's special effects, it might be worth your time. Other than that, I'm not sure why else someone would want to see it. Vin Diesel's shiny head? -Remington Smith",electrablind,4/29/11,2011
437,4,Fast & Furious 5 (2011),"This film lost me in the first few minutes. A rescue operation sees Paul Walker flipping over a bus about ten times to save one person. This stupid scene is followed by a TV news reporter stating ""miraculously no one was hurt"". This is such lazy writing that it annoys me no end. Why not think of something clever, rather than this moronic idea. I'm all for suspending disbelief, but there's no reason to exploit an audience like that. It happens again later, where characters, inexplicably, have knowledge or skills not previously assigned to them. All the characters say is ""I had a life before you knew me!"" This isn't good enough, it's just lazy. This basically means that anything can happen in this movie, and the writers are using get out of jail free cards. On top of that the franchise has lost the racing entirely, at one point building up to a race and then cutting to the conclusion. At times I thought I was watching Bourne. It all adds up to a roll call of previous characters, and an ending that sees Diesel using a safe chained to his car as a weapon, and not just one of destruction, he is able to aim this with all the precision of an Olympic archer. It's a bizarre beast, as it takes itself the most seriously out of all the movies, but comes across as the dumbest.",SnakesOnAnAfricanPlain,12/13/11,2011
439,9,Just Ate my Own Words.,"The 1970 trailer for the biker classic, Hell's Belles summed it up perfectly: ""Hip chicks with an itch for the kind of action that takes a lot of manÔªø to scratch!"" That same mentality prevails in all of the F&F series and as I've always said before: If it ain't broke, don't fix it.In my Thor review, I slated Fast Five without seeing it; and now, I stand here before my legion of fans, holding my head (and spiky bonce) in shame. They say that no one talks about Fight Club, true. But when it's Fast & Furious, remember one thing: Leave your brain at home and set your motor to auto-cruise. Hey, I'm even 100% sure that NASA's finest could figure out the logistics and physics of cutting open the side of a fast moving train, but this is what F5 does: It's so ludicrous that you just have to give up and suspend disbelief until you come back to reality (haha, I made an Inception joke there, nice!) Fast Five does what it says on the poster and doesn't allow you to breathe a lot. Within 5 mins of the opening scene, we see Vin Diesel's Dom, being rescued by his family (whilst he's in a moving prison vehicle no less!) And a credit to the writers, they shift gears as quickly as they can and take us to Rio De Janeiro (yes, not a CGI city, but actually Rio, no orange Macaws plugging 3G crap, thank God!) What we then get after, is a fairly sane plot of a corrupt official Reyes (the always cool Joaquin De Almeida) who seems to have more money than God. After this Kingpin kills a member of the wannabe Ocean's 11 crew, Dominic wants revenge as only he knows how! Except, he didn't bargain on Special FBI bounty hunter, Hobbs (Dwayne The Rock Johnson). As Paul Walker's Brian O'Conner says: ""Vey Old Testament"". Say what you like about wrestlers-cum-actors, but DJ is better than 50 Cent, in that he actually took acting lessons and is the best thing about F5. In fact, Vin Diesel has been in this franchise for a while now, and wisely takes a back seat for the Rock and his motormouth do the talking. And this is what I liked: We're promised a showdown with 2 behemoths (albeit 3, if you count Vin's belly). While I do like the Bourne films, those frigging quick cuts in the action is off putting; but here, Justin Lin keeps it old school and even out does the Expendables and its constant clumsiness, by giving us a solid beat-down between the Tooth Fairy & XXX. It's A-Team style, punch-em-in-the-face with no suplex in-jokes. The Rock is in phenomenal shape and twice the size of Diesel (I for one, cannot wait until 2012 when he does a one-off reunion with WWE and takes out John Cena!) The women in F&F have 2 purposes: They're good wheel drivers and wield wrenches for self-defense. On the other hand, the ones who aren't allowed to speak on camera, simply let their finely tuned asses and over-the-crotch hot pants do the talking (not that I'm complaining you understand)...Gisele (Gal Gadot) is a skinny chick with balls and needs to eat more burgers if she wants to convince Sports Illustrated, she can cut it on their front cover. Elsa ""Tacky"" Pataky is good as Elena, the cop with a ""nice smile"" and wished she'd been in a bikini instead. But as always, my heart goes to Jordana Brewster as Mia. She'll never win an Oscar (like she gives a rat's ass!) but remains as beautiful as ever (and appeared in season 2 of Chuck, so clearly she has taste).There was great interplay with the rest of the cast too, especially with Roman (Tyrese Gibson) and Tej (Chris Bridges) and their schoolboy put downs. And with a movie that takes itself seriously with action and very little CGI, a smattering of humour is always welcome in my books.A few observations I noticed: Had Dominic Toretto and his motley crew watched Top Gear UK, they would've known that a TVR is the only car that could beat a speed camera (duh!) Also, don't even tell me that no-one has played Modern Warfare 2, because anyone who has (veteran, cough!) will be familiar with the Favela chapter and here, it's brought to the screen with some real ferocity, right down to the roof top chases. And just to reinforce the demographic F5 is aimed out, look no further than Need for Speed: Hot Pursuit, which they clearly emulated in the last 20 mins. And there were 2 other moments I cried (the first being Elena) - Mia driving a GT40 and Dom's 1970 Charger getting crushed (noooooo!) And if you're going to acquire the top sports car in the Western Hemisphere, at least have the decency to grace us with a band of attractive women to double the viewing pleasure! As my good American cyber friend Ashley said: ""Stick around after the end credits"". F&F6 is on the cards; but F5 could've tied-up its loose ends very neatly. I gave this movie 5/5 because it's F for Fun and after you leave, you'll think you've just been on the best amusement park ride, ever! Whether Justin Lin is the right man for the Terminator reboot is debatable - (don't get me wrong, I'm happy for the Far East Asian brother to hit the big time, and that Sung Kan gets a love interest who's out of his race!) but if Justin himself can contact me, we need to sit down and do some serious talking!",SkidMcCormick,5/7/11,2011
