,Rating,Title,Content,Author Name,Date,Year
213,10,Mind-Blowing Action,"its probably the best film bar the first in the franchise. the action chases are immense, the guns, the humour, the 'family' atmosphere within the movie and clearly in the cinema as well as i went to a 5pm showing and there were loads of kids with their parents enjoying the movie. its a definite film to see on the big screen don't be like i was last weekend and say i will wait for the DVD because this film NEEDS to be seen on the big screen. you will cringe, you will laugh and you will get your monies worth as i left with a jaw ache from smiling and laughing too much during the movie. BE SURE TO STAY AFTER THE FIRST SET OF CREDITS, the bright car bits as there is a little scene i think you might all want to see before the usual blackout credits.",toatallystupid,2011-05-05,2011
48,1,What a steaming pile of crap!,"I just don't understand how people can give this anything above 3/10. Its just so ridiculously stupid on so many levels it would take me the whole day to write up whats wrong with this film if you want to call it that. The acting is extremely poor as expected, many scenes are extremely cheesy and cliché. The stunts are so grossly unrealistic that it pisses me off that they even try and make us believe this sh*t is even remotely possible. It's just as realistic as having them fly around like superman and creating antimatter out of their asses.This whole movie is just dumb on too many levels and those who enjoyed it are equally dumb! I want 2 hours of my life back!",triscope,2011-05-05,2011
163,5,LOL LOL LOL really?,"I just wanted this to be quick. One of the most important scenes in the movie is a huge Fist Fight scene... Two actors BEAT EACH OTHER BADLY..Next scenes not a scratch on them, not scars, fat lips, black eyes nothing.LOLWhere did you learn to direct/produce?ARE YOU KIDDING US? Ruined the movie.. Sad Armatures at work!Very sad guys.. Constantly people falling and getting hurt yet the time line scenes after them everyone is back to looking pretty.You should fire anyone involved in this picture who decided that people cant get hurt or damaged!",chipdealer,2011-05-05,2011
58,8,Fast and a lot more furious.,"For anyone who thinks this ten year old franchise might be running out of fuel, have no fear because on the basis of Fast Five, it could run for another decade. This is the longest of the five films and in my opinion, it is the best.The film contains two of the best action scenes I have seen in the franchise. Fast Five is all that you'd expect and more. However, the cars and the girls aren't quite the major players they are in previous movies but they're there nonetheless, so don't be disappointed.Fast Five sees a buffed up Dom and a loved up Brian and Mia flee to Rio after they become fugitives of US law. There they decide to do one final heist and invite some old friends back to take part. This is no ordinary heist either and involves getting on the wrong side of some extremely dangerous people.The old faces are back with Roman and Tej but it is the comedic banter of the two new faces in the team - Don Omar and Tego Calderon - that I enjoyed the most. And Sung Kang and Gal Gadot aren't just making up the numbers. She has a figure to make your eyes pop out !! For me though, the cream of the movie is the much anticipated arrival of Dwayne Johnson as Federal Agent Hobbs. He is superb and I'd be surprised if he doesn't feature strongly in the next film. His role opposite Diesel works a treat and in my opinion, neither one outdoes the other.There is more effort at plot and character development in Fast Five than previous outings and some people may be surprised at how events unfold. It might not be for the best but we will have to wait and see.Rio is the perfect setting with the sun drenched streets and alleys of the favelas as well as the constant menace of the omnipotent local drugs lords. These guys are ruthless characters and very well armed, with a stranglehold over the local law enforcement agencies too.All in all, a welcome return for everyone concerned. Keep your eyes open during the credits for some extras that you won't want to miss. I'm already looking forward to the next film. I just can't think what title they'll come up with !!",MrJRGO,2011-05-05,2011
147,10,Freaking Insanity..!!,"This movie is the best among all the 'Fast ant furious' series... It has got great action, comedy.. But its Vin Diesel, Dwayne Johnson and Paul Walker who steals the show.. Not much races they got in the movie as I had expected but what they got is really amazing.. The climax is the most amazing part in the movie... They do it so brilliantly and smartly... Its just amazing... Must watch for all the F&F fans.. Your are gonna love this one....!!!!I enjoyed the movie right from the start to the end.. Its really freaking insanity.. I hadn't expected so much from this movie, but it was a surprise how the movie turned out to be...I just loved Vin Diesel and Dwayne Johnson, they were so awesome.. People here in India didn't stop whistling when their intro scene came up.. I just enjoyed the movie and so did my friends...In short, it's a movie that shouldn't be missed... So go and watch it.. Its way FAST and way FURIOUS...",appu_harsha340,2011-05-06,2011
220,10,There we go,"So I went to watch Thor today and it was OK but then right after I went into another screen where Fast Five was playing and then thats when I felt like I paid to watch a movie.Let me quickly go through the first four films. The Fast and The Furious introduced the idea of an action film that can be done with cars readily available on the streets like the Mitsubishi Eclipse or Honda Civic. 2 Fast 2 Furious introduced the repeated villain in the franchise which is the powerful drug-lord. Fast and Furious brought in the crazy action but somehow wasn't able to expand its potential. Tokyo Drift was a complete abomination and felt completely unnecessary.Fast Five really seals in the gaps and blends all the best elements from the previous 3 (I will not include Tokyo Drift in this!!!) and wow, its a great theatrical experience.Rio was used as a setting and even though that's becoming a little played out, it's still brilliant because it allows for brilliant action sequences. Whether it's a rooftop chase in the favela, a motorcade ambush by a favela gang or an intense high speed chase sequence with two cars hauling a vault (you saw that in the trailer no big spoiler).Overall everything is so much better, character development, plot lines and story lines, action sequences and even emotion. It does go Hollywood though meaning there is a good amount of suspension of disbelief.I loved it, its good not only as a Fast and Furious film but as a film in its own merit. It took 4 films before but it finally hit the mark.",arnieiam,2011-05-06,2011
231,10,Fast Five Gives you exactly what you want,"Every year, moviegoers can depend on the franchise to release an entry with every character the audience wants (whether dead or alive), six of the most ridiculous and implausible car scenes you'll ever see in your life, and at least one scene where Vin Diesel/Paul Walker's acting is so bad that the audience literally laughs at him in a serious scene. Every summer, an academic on his way to that new French subtitled film that ""the New Yorker just loved!"" scoffs at me as I march to the theater, but why? I can't think of a series that more successfully gives the audience exactly what they pay $12 to see. Five out of Five stars! Read more here http://nationalskirtday.com/2011/05/06/the-girls-of-fast-five/",nationalskirtday,2011-05-06,2011
37,6,Dumb and cheesy - But who cares?,"I can honestly not remember the last time I have seen this much testosterone on screen. Jesus. The plot is sketchy as hell and the pace is way too fast - you can hold a frame for more than a few seconds can't you? Furthermore all the men are constantly covered, and a lot of the time dripping of sweat. They are unsaved and rugged as hell. The women on the other hand are all 10's, though the poor souls seem to be suffering from anorexia and bulimia at the same time - and unlike the guys they are basically always clean and in full make-up. Basically every male teenagers dream. In fact I'd probably have loved it if I was 13. And you know what - despite all the ridiculousness and the extreme cheese factor it's actually quite fun.It's definitely a step down from the last flick, which actually managed to have a good plot and above passable acting - this seemed like an extreme rush job. ""Run over there, say your lines, and look cool - there will be NO retakes!!! - We need the money for special effects"" - is what I imagine must have been said quite often on this set. I'll give you one thing, it will make one heck of a video game - and damn did they manage to squeeze a lot into 130 mins - no clue why they cared to make it this long - but who cares.I can't really give it a bad rating. Despite a lot of poor acting, botched lines, a seemingly immortal henchman, and all that's mentioned above it actually managed to be really entertaining. Maybe it's my inner-thirteen year old that's talking but I give this movie 6/10.",Gloede_The_Saint,2011-05-06,2011
206,10,The Greatest Fast and the Furious since the first one and its even better!!!!!,"Im not usually a fan of sequels, considering a lot of them are not as good as the original, this was indeed the case with the Fast and the Furious franchise, the first one was purely original and fun to watch while the sequels were not as good. This movie however proved me wrong. This Fast and the Furious story takes place after the fourth movie and picks up right from where they left it off and immediately finishes off with little time to take in. Dominic Played by Vin Diesal has broken out of prison with the help of Paul Walker and Doms sister. The overall story is not the most original thing I've ever heard of but in a way its a nice turn for the series considering the second movie felt more like an episode then a movie, i have no idea what the third movie was, and the fourth was a repeat of the first movie. This time around, Paul is not a cop but rather a fugitive on the run, i really liked this turn for him because i often wondered how many times could they allow him to return to being a cop. Many characters from the past movies come back here, so if you haven't seen the past movies, you will be lost as to who's who and whats their role to play in the story. New to this story is Dwayne Johnson who plays a ruthless but hardcore villain who is determined to capture Dom and his group. I gotta say, this is one of the only film roles i have seen Dwayne in that i actually like, i think he finally found the role that may define the rest of his career. The fight between Dwayne and Vin was indeed the Arnold and Sylvester fight everyone has been waiting for since the 80's. The movie has tons of girls in bikinis, fast cars, and a lot more action this time around. My only complaint if anything is the beginning, i kind of wish they hadnt rushed it like they did, im the kind of person that enjoys a good introduction, and the beginning was alittle too much emphasis, so thats about it everything else was fantastic. Also the shocking revelation in the end may send shivers down hardcore fans of the genre, others will not understand it, but i will say for those of you who have seen the past movies, you will get a real kick out of the ending, for those of you who haven't, see the past ones before seeing this one. If you have already given up on the franchise, watch this movie to change your frame of mind, it will make a difference.",yora217,2011-05-06,2011
42,6,Justin Lin and Chris Morgan are just what the franchise needed,"This is the fifth movie in the ""Fast and Furious"" franchise. Fifth. You'd think the franchise would burn out by the third film and drift into direct-to-video territory like so many unfortunate film franchises today (here's looking at you, American Pie), but Fast Five sort of breaks the taboo and proves that, even at the fifth movie, it can still be entertaining and appealing as hell.Sure the acting and screenplay aren't exactly Oscar worthy, but for this genre it does the job great. Vin and Paul, along with many of the reunited cast of the franchise (Matt Schulze, Tyrese, Ludicrous, Sung Kang, Gal Gadot among others) make for a damn good action team, and the nostalgic value of seeing these different sequel's characters teaming up and joking around is one of the best aspects of the film. Oh, that and seeing Dwayne Johnson and Vin Diesel duke it out mano-e-mano, to see who is the better tough guy.Chris Morgan and Justin Lin are to take credit here. The first movie was solid, but light on acting and story. The second movie was just dumb. The third movie in which Lin and Morgan joined in, was a bit dull but still kept some interesting bits. The fourth movie reunited the original cast members but it felt a bit boring due to some story developments, but hey, you can't blame them for trying.This time around, however, Lin and Morgan improved a lot. Morgan tweaks with the sequel, transforming it into a heist film rather than the first and third films which focused on racing, and the second and fourth films which focused on getting a badder criminal. In this sequel the baddie is a corrupt politician/gang leader played by Joaquim de Almeida (Bucho from ""Desperado"") so you know he's going to be a really nasty villain. The characters are now quite fleshed out and interact more with each other, showing a more older and vulnerable side of them since the last time we saw them in previous films.Lin shows off his (improved) knack for action sequences. There are some really good stuff to be seen here, one of which involves a train and the other which involves the near-total destruction of the streets of Rio de Janeiro. What is impressive is that most, if not all of these action sequences are shot live-action as opposed to CGI (I never liked the climax involving CG tunnels in the fourth movie). While there are few racing scenes, the last action set-piece, is truly a sight to behold. It is preposterous, yet utterly exciting and hilarious to watch due to the truly amazing stunt work put together by Lin and crew. I've never seen destruction this frenzied and exciting since James Bond's pleasant tank drive in St. Petersburg in ""GoldenEye"".It has to be said anyway - this is the best of the franchise, hands down. Morgan and Lin took the franchise to a different and quite mature direction, and let's hope the sixth (yes, it was mentioned a week ago) will be as good, if not better, than this one. This is great entertainment and a solid start to the summer.P.S. Stay after the first part of the credits. Trust me.Overall rating: 73/100",dvc5159,2011-05-06,2011
158,2,Bad Movie,I don't know how this movie was liked by so many people!! It is probably as bad or slightly better than Fast & Furious 4. The last FF movie that I liked was Tokyo drift. Rest of them (following it) are just boring and uncreative.The movie has a plot which is borrowed from Ocean's eleven without a clear role for each of the players. The car chase scenes are unbelievable and stupid. There were hardly any decent car chase scenes. Last 2 minutes of the movie was a big product placement gig!The Only thing that was warm about the movie was the presence of inter- racial couples. Except that every thing else was as cold and unexciting as a arctic winter!,xyzthedude,2011-05-06,2011
53,7,"Fast Five (The Fast and The Furious 5), Great Reviews – 70% Positive (44 US Critics)","Mike Russell from Portland Oregonian, ""The action set pieces are huge and cartoonish and violent and inventive the movie has a hard-to-manufacture charisma that probably hasn't been in play since the first 'Fast and the Furious.'"" Scott Tobias from AV Club, ""may be lizard-brain escapism but nonsense this well-orchestrated is a rare and precious thing."" Kyle Smith from New York Post, ""If you're wondering why this movie must stretch past two hours, it's because it takes that long to read every item in the cliché dictionary.""www.tensecondscoop.com - Fast access to a movie's critical ratings",us-22-631102,2011-05-07,2011
135,5,Best in series,"Fast Five is a very good action movie with pretty much all of the characters that have appeared in the series returning for one last mission. I won't give away any piece of the story because I don't want to ruin it for anyone who hasn't seen this movie and wants to read the reviews before seeing the movie. What I will say is this: the action was great, the special effects were great, and the cars were great. The actors gave solid performances. The dialogue was a bit cheesy at times but come on, the only reason we come to see these action movies is for the action. Unlike the rest of the movies in the series, Fast Five is more of a heist movie than a street racing movie which is a nice change in the series and it really shows that the series has really matured from the first movie. My only complaint is that the some of the beginning parts were a bit slow. But that one problem didn't really take away the fact that fast five is a great way to kick off the summer. I would recommend it to fans of the series and to people who are fans of action movies in general. Trust me, you won't be disappointed.",JaredGilman,2011-05-07,2011
236,8,Fast Five shows that the series still has some NOS left in the engine,"The Fast and the Furious series returns for its fifth installment and largest cast to date. Paul Walker and Vin Diesel return to do another job this time on the run from the FBI(led by Dwayne Johnson as DSS agent Hobbs) and the Rio De Janeiro mafia. To pull off the ""one last job"" they assemble a team of professionals(all from previous films) including Jordana Brewster as Mia Toretto,Tyrese Gibson as Roman Pearce, Ludicrous as Tej Parker,Sung Kang as Han Lue, and Matt Schulze as Vince. The movie is supposed to be filled with plenty of action involving cars, explosion, and woman, but can the all-star cast of actors make this an entertaining action movie or should the Fast and Furious series ended 2 sequels ago?Check out the rest on my film blog http://mastersfilmreview.wordpress.com/2011/05/02/fast-five-review/",bigcalkenobi,2011-05-07,2011
156,9,"Pretty good action, thriller and worth watching movie!","The Fast and Furious 5, this version is not much about usual street car racing. It is blended with thrill, action, fight, and sentiment scenes. Right from the beginning to the end, you could enjoy by watching the action scenes of Vin Diesel and Paul Walker. Along with them Dwayne Johnson (The Rock) joined and performed some action sequences to give more enjoyment to the F&F fans. As well as the old street race folks join the hands with F&F 5 team to show some formal car stunt sequences. At last, in this edition Mrs. Paul Walker gets pregnant and her brother Vin Diesel got a second hand hot chick as a future loving lady. Eventually, the way this movie ends I felt the completeness work done by the Director, rare to see this fulfillment in the English movies.",gopi-wings,2011-05-07,2011
216,9,Just Ate my Own Words.,"The 1970 trailer for the biker classic, Hell's Belles summed it up perfectly: ""Hip chicks with an itch for the kind of action that takes a lot of man﻿ to scratch!"" That same mentality prevails in all of the F&F series and as I've always said before: If it ain't broke, don't fix it.In my Thor review, I slated Fast Five without seeing it; and now, I stand here before my legion of fans, holding my head (and spiky bonce) in shame. They say that no one talks about Fight Club, true. But when it's Fast & Furious, remember one thing: Leave your brain at home and set your motor to auto-cruise. Hey, I'm even 100% sure that NASA's finest could figure out the logistics and physics of cutting open the side of a fast moving train, but this is what F5 does: It's so ludicrous that you just have to give up and suspend disbelief until you come back to reality (haha, I made an Inception joke there, nice!) Fast Five does what it says on the poster and doesn't allow you to breathe a lot. Within 5 mins of the opening scene, we see Vin Diesel's Dom, being rescued by his family (whilst he's in a moving prison vehicle no less!) And a credit to the writers, they shift gears as quickly as they can and take us to Rio De Janeiro (yes, not a CGI city, but actually Rio, no orange Macaws plugging 3G crap, thank God!) What we then get after, is a fairly sane plot of a corrupt official Reyes (the always cool Joaquin De Almeida) who seems to have more money than God. After this Kingpin kills a member of the wannabe Ocean's 11 crew, Dominic wants revenge as only he knows how! Except, he didn't bargain on Special FBI bounty hunter, Hobbs (Dwayne The Rock Johnson). As Paul Walker's Brian O'Conner says: ""Vey Old Testament"". Say what you like about wrestlers-cum-actors, but DJ is better than 50 Cent, in that he actually took acting lessons and is the best thing about F5. In fact, Vin Diesel has been in this franchise for a while now, and wisely takes a back seat for the Rock and his motormouth do the talking. And this is what I liked: We're promised a showdown with 2 behemoths (albeit 3, if you count Vin's belly). While I do like the Bourne films, those frigging quick cuts in the action is off putting; but here, Justin Lin keeps it old school and even out does the Expendables and its constant clumsiness, by giving us a solid beat-down between the Tooth Fairy & XXX. It's A-Team style, punch-em-in-the-face with no suplex in-jokes. The Rock is in phenomenal shape and twice the size of Diesel (I for one, cannot wait until 2012 when he does a one-off reunion with WWE and takes out John Cena!) The women in F&F have 2 purposes: They're good wheel drivers and wield wrenches for self-defense. On the other hand, the ones who aren't allowed to speak on camera, simply let their finely tuned asses and over-the-crotch hot pants do the talking (not that I'm complaining you understand)...Gisele (Gal Gadot) is a skinny chick with balls and needs to eat more burgers if she wants to convince Sports Illustrated, she can cut it on their front cover. Elsa ""Tacky"" Pataky is good as Elena, the cop with a ""nice smile"" and wished she'd been in a bikini instead. But as always, my heart goes to Jordana Brewster as Mia. She'll never win an Oscar (like she gives a rat's ass!) but remains as beautiful as ever (and appeared in season 2 of Chuck, so clearly she has taste).There was great interplay with the rest of the cast too, especially with Roman (Tyrese Gibson) and Tej (Chris Bridges) and their schoolboy put downs. And with a movie that takes itself seriously with action and very little CGI, a smattering of humour is always welcome in my books.A few observations I noticed: Had Dominic Toretto and his motley crew watched Top Gear UK, they would've known that a TVR is the only car that could beat a speed camera (duh!) Also, don't even tell me that no-one has played Modern Warfare 2, because anyone who has (veteran, cough!) will be familiar with the Favela chapter and here, it's brought to the screen with some real ferocity, right down to the roof top chases. And just to reinforce the demographic F5 is aimed out, look no further than Need for Speed: Hot Pursuit, which they clearly emulated in the last 20 mins. And there were 2 other moments I cried (the first being Elena) - Mia driving a GT40 and Dom's 1970 Charger getting crushed (noooooo!) And if you're going to acquire the top sports car in the Western Hemisphere, at least have the decency to grace us with a band of attractive women to double the viewing pleasure! As my good American cyber friend Ashley said: ""Stick around after the end credits"". F&F6 is on the cards; but F5 could've tied-up its loose ends very neatly. I gave this movie 5/5 because it's F for Fun and after you leave, you'll think you've just been on the best amusement park ride, ever! Whether Justin Lin is the right man for the Terminator reboot is debatable - (don't get me wrong, I'm happy for the Far East Asian brother to hit the big time, and that Sung Kan gets a love interest who's out of his race!) but if Justin himself can contact me, we need to sit down and do some serious talking!",SkidMcCormick,2011-05-07,2011
217,8,Maybe Too Fast !!,"Fast Five was exactly what I expected. Fast, lots of action and car chases.At some point events made no sense to me. and i think maybe the reason for that is the the new characters have no depth to them.But on the other hand if you are a fan of big car chases and explosions, you could have a lot of fun watching this.The acting was pretty good. Van diesel was my favorite as always. If watch the trailer you will see that its pretty much the same thing in the movie. i mean all of the important scenes are in the tailer.But this film is the best out of all of them. And it could be the best action film of the year.Oh, and if you are going to watch it, make sure that you watch the clip after the Credits !!!",LordElrondd,2011-05-07,2011
223,9,AWESOME! That's all I can say.,"AWESOME! That's all I can say. The action is great, the story is great, the music is great, the cars are again out of this world (ok, not really :-)), the character interaction and character development are great and just as in part 1, it's the 'team' that makes the movie for me. A team which I as a viewer want to be a part of.Where they started falling into the sequel trap with releasing sub-par movies after the first one, come part 4 they completely turned it around. By bringing back the original cast and by adding some much needed character development and 'real' characters they instantly created a blockbuster hit. And now part 5 is even better imho. They expanded on the back stories of the characters and the story of the movie as a whole. A story which I believe is better than the fourth movie and even rivals the first one. Keep in mind though that we are still not talking about Oscar material, but as a summer, sorry ... spring :-), blockbuster it comes highly recommended.If they continue like this I definitely wouldn't mind if they made 5 more of these.",Dschadir,2011-05-07,2011
39,1,Total braindeath,"I saw this movie with expectations. The IMDb score were at the time 7.9, so I thought that this movie would be pretty good, but trust me, its not! What bothers me the most about this movie is the extreme stupidity and lack of logic. For example, in the beginning of the movie the team is raiding a train to steal cars located in the last carriage. A few carriages a head there are some police officers. They don't hear when the team uses blow torches to open the wall of the train carriage containing the cars resulting in the whole carriage wall ripping of, but when 1 shot is fired inside the carriage containing the cars, they suddenly get aware of the raid. Another example is when some characters are chased by police officers on some rooftops and vigorously time after time survives 30 feet jumps from rooftops down to the concrete street without a scratch. However, the most unrealistic and stupid scene is a car chase in the end of the movie. I wont spoil it for you but trust me, you will laugh or cry as all the laws of physic and logic are boldly defied.",DaXia,2011-05-07,2011
233,8,Undeniably awesome.,"I dare anyone to name the 4th sequel of a franchise (not based on previously known material) that is actually considered a decent movie on it's own? That's right, if there are any, I doubt it's more than a handful.But to call this a decent movie is a gross understatement. If looked at for pure entertainment value, this is probably one of the best action movies I have seen in the last 5 years. You can call the whole thing over-the-top, I don't care, to be honest, that would also be an understatement.The thing is, every movie, even bad ones have a redeeming factor to them. Either it's a certain actor's performance, a unique story or brisk visuals. With this franchise it's always been about cars, babes and action. And it handles the action so exceedingly well this time around that you forget the cheesy moments, you forget you're at the movies, it's like you're right in the middle of it, from the very start.No doubt the cars are beautiful, the girls are gorgeous and the acting is exactly what you would expect. But the story actually has a subplot which gives the movie more emotional depth. Money and freedom is the motivator for these guys, but by doing what they do best they aren't just fighting for their own freedom. This is touched upon a couple of times and it gives the story a good moral boost.And if there isn't something being completely demolished on the big screen it's the trash-talking that keeps the pace at a high level. Laughter guaranteed.I can't recommend this movie enough for action junkies or people who just want to have a good time at the cinema. So if this hasn't been enough...Picture Ocean's Eleven, now think cars, Dwayne ""The Rock"" Johnson and a lot of eye-popping violence.Yeah that should do it.",Kungloa,2011-05-08,2011
5,2,Appalling,"There's a limit to how many sequels you can make to an action movie that was not very smart to begin with and still end up with something watchable. They change the scenery a bit, one-up the carnage and the special effects, add a little seasoning and shake well.The thing that made the Fast and the Furious really good was always the fast cars and the portrayal of the street racer subculture with some crime and action on the side. Unfortunately Fast Five fails to deliver the proved formula - the action is too prominent, and frankly feels ridiculous most of the time. The street racing and the tuner scene are moved to the side to make room for more gunfights and ridiculous action scenes. The plot is predictably weak and while the regular cast makes a good effort of keeping the whole thing afloat, their efforts are undermined by some of the new faces (anyone like wrestling?).The whole thing feels like a meaningless series of action scenes glued together with a few romantic moments meant to tend the female demographic. There is no sense of flow throughout the movie and I never felt part of the action, it was not even remotely believable. I wish I could say that the movie was not really bad, just mediocre but that would be lying. Spare yourself some disappointment and go watch something else.",explicit-1,2011-05-08,2011
198,5,7.9? Seriously?,"It is difficult for me to get to the theater so when I go I really want it to count, $20 is a lot to spend to waste 2 hours of my life. To this end I review IMDb and RT for guidance. So far, my experience doing this has substantiated the notion that movies with the best ratings are indeed good movies. An averaging of so many movie enthusiast's opinions should be a pretty solid indicator of the overall strength of a film, right? With Fast Five I knew I was taking a chance, the first of the F & F movies being primarily puerile nonsense, the sequels being merely more of the same. But with a rating of 7.9 I figured it was worth a shot. I enjoy a good action movie as much as the next guy. So I shelled out $25 to see the IMAX version and what did I discover? More puerile nonsense. Ridiculous plot line, action sequences that were just plain stupid or made no sense whatsoever. A juvenile exercise in car crashes, over testosteroned overmuscled tough guys grunting at each other amidst a world of scantily clad females, car crashes and shoot outs. A 7.9? Seriously? Is there a way to see how the ratings may be skewed by masses of teenagers who loved this movie? But more importantly: Can I have my $25 back now?",tridjet,2011-05-08,2011
54,6,Too Much Quantity & Less Quality,"this movie is the 5th installation in the series of fast & the furious..the first 4 maybe good or not but this on is a big let down. don know how it became a hit.only because of the rock(D-Johnson) & Vin Diesel. the plot shows that these people are planning something big & want to get big money.how they do it & how they escapes the cops & bad guys.the director showed too much of style,action & talking of the heist. but the story is filmed badly..i am sorry i did not like it.& in the end the cop(the rock) a fight here & there.cars,racing,money & other crap.its written by a kid i guess.a script full of foolishness.

they get the container in the end & boom Vin diesel goes crazy with his car smashing everything..they are dragging that heavy container full of cash with wires & how the hell can it go too fast.

unrealistic but i support Vin diesel still for him i say give it a chance guys.

my rating for fast five 2011 is 6/10:Recommended",FilmMan47,2011-05-08,2011
191,10,Great action+powerful performance= Fast Five,"I love Fast And Furious movies, all of them had action,story,characters and plots that are interesting to watch, and in my opinion this Fn'F is the best in it's series.The crew is back with Diesel and and Walker with a surprise touch from Dwayne Johnson, O'Connor(Walker) and Toretto(Diesel) find themselves on the other side of the wanted poster and tries to make one last hit as a revenge, not only that they have enough trouble already, now Hobbs(Johnson) a relentless,determined,incorrigible tough nut federal agent who swore that will catch them no matter the cost.The acting is great just what you expect from great names, they blend well together and mesh like a perfect machine. The plot takes it time to build to it's finale and the pace is great. and you will have a couple of moments where your jaws will drop unintentionally from the action scenes in the movie.All in all a great movie that is a must see, you will enjoy it and you friends will enjoy it too, i guarantee that.",L_Knight_91,2011-05-08,2011
181,2,No wonder,"No wonder that the United States provoke revulsion around the world when they show racism cynical encrusted in their culture. They can even make bids to conduct ""thief who robs a thief has 100 years of forgiveness. "" The U.S. citizens can kill, subdue, take ownership of the dirty money of Narco-trafficking and also land of heroes, with the grace of our federal police. For Hollywood, a sample more sharply into the thinking of the people of the United States, everything that is not your parents is garbage, showing contempt and ignorance about the American South, particularly the Brazilians in Five Fast, premiered recently. Happily even for lovers of filth and violence, it is easy to see and draw parallels between the absurd: bandit keep money at the police station and a safe being dragged at high speed through the streets, even in Rio de Janeiro.",mau-mal955,2011-05-08,2011
18,7,"Not a Five Star title, but definitely Fast","The producers / distributors / makers (call them what you may) behind this movie have decided to transition The Fast And The Furious Series of movies from a street racing franchise into an action / heist one with car chases at its helm instead of the notorious street races that governed most of the previous movies. Had I not watched any of the past movies, I would have certainly welcomed this move. But after seeing all four of them (in anticipation of this one), I believe that leaving out street racing from this movie was not a pretty good idea - there's just one race in this movie and that too, is a friendly sort of no stakes race. Although I can understand the studio's motives behind doing so, The Fast And The Furious series of films deserve at the least one race per film.Anyways, enough of the complaining already. Coming to the point, which is Fast Five, the movie is surely fast and equally furious. The fourth movie ended with Paul and Mia attempting to bust out Dom from prison with an animated escape shown in the end. The fifth movie begins just at that point with a live action escape sequence replacing the animated one at the end of the previous installment. After a job that goes awry, the trio are then on the run since they're wanted by two factions of people - the crew of a businessman Reyes and the team of a DSS agent Luke Hobbs. After running around for some time, they decide to pull one last job to buy out their freedom with fake passports and start life afresh. But with these two powerful men on their tails, it ain't gonna be that easy.Fast Five is more of an action movie and so, for it to work, there has to be action. And there is - plenty of it. Without spoiling most of it by describing it in detail, I'd say the high points of the movie are the train job at the start that goes awry and sets up the events of the movie, the trio's escape from both teams who get to them simultaneously over rooftops, a fight between Dominic Toretto (Vin Diesel) and Luke Hobbs (Dwayne Johnson) and of course, the finale which is absolute madness. And perhaps all of the sequences have been shot without any use of CGI which is what makes the action even all the more exciting and brings back memories of the past era of action movies where all sequences were filmed rather than digitally created.The cinematography is top notch as well. Although there are a lot of cuts in action sequences, we still get some long continuous areal views of the action (long meaning lasting around 5 seconds or so) which helps understanding what's going on and where it all fits into the surroundings. This ensures you're with the action. Performances are decent and for a mostly wooden Paul Walker reprising his role as Brian O'Connor, you have a surprisingly flexible Dwayne Johnson playing Luke Hobbs - the new entry in the franchise. His character is exactly what he told it would be in the behind the scenes featurettes - strong, efficient at nabbing criminals and a worthy antagonist to Dominic Toretto and his team mates. I'd definitely want him to return in the next installment. And although this ain't a movie about characters, we get some dialogs which actually help us understand the characters a little better giving us some insight into their lives. Nothing deeply psychological - just a tinge of what's hidden beneath the surface. Nice.On the whole, Fast Five is solid entertainment provided you're willing to suspend your disbelief and forget the laws of physics. But then, we always do suspend our disbelief to some extent in movies - that's what they're for. And none of us really does remember the laws of physics so they're irrelevant for the most part. In which case, the movie comes highly recommended and even more so for an action movie buff. This is the definitive action movie of the year. And do stay for some time for a nice post credits surprise which unlike many meaningless sequences, is a critical post-credits scene that might set up the next installment in the series.Score: 7.0 / 10",KrazzyDJ,2011-05-08,2011
187,10,"Unexpected, and enjoyable.","I have seen all of the Fast and Furious movies, and I personally felt that after the first movie, the film series degraded.

In 2009, we saw Fast and Furious, which sparked a new direction in the series. Where the first three movies (The Fast and The Furious, 2 Fast 2 Furious, Tokyo Drift) focused heavily on scenes centered around the main characters engaging in some sort of street race or pursuit, Fast and Furious, delivered what seemed to be a 'plot maker' in the sense that it tied a couple of the films together. It focused more on characters, origins,with a well balanced medium of action, racing, as well as character relations and development. I feel that this was a good initiative in freshening up the film series that (again, personally) I felt to be dangling above the sharks.

***Spoilers Ahead***

Fast Five, a sequel to Fast and Furious, proved again that this decision was positively for the better. Even with the current IMDb rating, I wasn't expecting much out of this film, I'll be honest. However, to my surprise this was a very good installment in the series. The action scenes were great, and the casting made them even better. Dwayne Johnson was a great addition to the cast, and seeing all of the main characters from the other 4 films in the series reuniting and having relations was a very nice touch.

I enjoyed the plot more-so than I did in any other Fast and Furious movie. This time around, it felt like they were taking matters into their own hands, rather than just running from some higher power (Chinese Gang in 1, Colombian Drug Lord in 2, Japanese Mafia in 3, etc). It had some unexpected twists, that I didn't see coming until it was abruptly obvious, which was nice.

The vault heist (featured in the trailer) was very entertaining to watch. The destruction was very over the top.. I'm pretty sure they committed a bank vault massacre taking out that bank and all.. but that's beside the point.

The only part I found a little TOO far-fetched, was that the bank vault weighed ten times as much as the cars and they managed to fling it around like a rubber ball on a string.

Other than that, solid movie. My parents hadn't seen the other titles and they enjoyed it too.

Very entertaining, and if you're a fan at all of the other films you will find this to be a surprising take on the film series.",raijian,2011-05-08,2011
