,Rating,Title,Content,Author Name,Date,Year
70,6,"Same old, same old","When watching Fast and Furious movies you have to be ready to accept that you're going to see some pretty unbelievable (impossible) stunts but FF6 takes it to a new level.

Two scenes stick out for me. The first when they are chasing the tank and Dom jumps from his moving car, over a huge drop, catches Lettie and lands on another car without a scratch - pretty stupid. The other is the final scene where the cars are some how keeping up with a huge military plane that is taking off and the run-way goes on for about 30 miles - ridiculous.

Apart from this its the same old stuff, not really a boring moment, action packed and entertaining. Shame its gone away from the cars and the racing which is why I loved the FF franchise in the first place. No decent cars in this one and there are no F1 cars in the film, as someone said there was in their review.

Think they will have finally milked all they can from the 7th and apparently last film.",lewisboreham,2013-05-28,2013
294,3,The furious(est) movie yet,"The movie had too many logic or writing flaws for me to enjoy it. Flaws:

-Predictable double agent.

-Letti and the double agent fight early on in the movie. They are on the same side at this point since Letti hasn't defected yet (quite possible Letti does not know about the double agent, meaning that this isn't a flaw)

-They find the paint from the compound inside the base BEFORE they head to the compound

-Vin Diesel can fly

-Steroid Chef Ramsay is not a parody of actual Chef Ramsay (also predictable fight with The Rock)

-Bad guys shoot little devices onto cars that: a) can override a motor b)are for whatever reason not packed with an explosive charge (they even had a remote to trigger them)

-The trip wire guns shoot chunks of metal into rock so hard that the wire stops an entire armoured truck from moving yet has little to no recoil

-They have vending machines in their super secret covert hidden base(those things are kept track of)

-The convoy to hide the chip from the bad guys known for using fast cars to do their work consisted of slow cars

-The convoy did not consist of a helicopter

-There was a tank inside the truck.

-The tank was armed and unmanned.

-The runway was a million friggen miles long

-Tokyo drift's girlfriend died predictably (it was predictable because they settled their conflict too early)

-Predictable wife kidnapping

-After sniper showdown Shaw drives away. Vin stands there and does nothing as The Rock leaves his sniper post to join him. They are both at the mercy of other sniper who does not shoot them for whatever reason.

-Super bad-ass antagonist Shaw is killed by freak accident. Very unsatisfying.

-Jeeps drive as fast as a plane can fly.

-Vin catches Letti in the air and completely reduces her speed rather than exploding into a rain of gore.

-Vin drives his car from the storage part of the plane out the cockpit

These are just the ones I can remember from the 20 minutes I spent on this. In short, this is a movie for dumb people. On the more optimistic side, the cars went fast, the ladies were buxom, and the fights were pretty cool. Did I mention steroid Ramsey? If you want a good rental to watch with a couple of buddies, this is it. If you want to feel stimulated, go watch something else.",lord-of-frogs,2013-05-28,2013
80,10,Outstanding Awesome film FUN,"This must be my favorite movie of all times. Having seen it for the first time this past weekend I was captivated by this brilliant piece of work. In the years ahead,I probably will see it a ""million"" times,owning it on DVD and future formats.Why is it so great? This is a movie that keeps you locked to the screen,because it has everything a great movie should have. A great story,a good length,tension,it is Vin Disel movie and the actors give top performances. Not just the Rock,although his performance is brilliant,but everyone else.I will not repeat the story here,but I can tell you,this film will capture you,all the characters are portrayed brilliantly by the actors. There is excitement,humor,tension,drama and emotion. See it,you will not regret it!",Vin_Diesel_Forever,2013-05-28,2013
21,7,Fast & Furious hasn't ran out of gas yet. Seems like it is just getting started.,"Honestly, how many movies are they going to make out of these characters? I know, most of the actors can't find work outside from the popular Fast and Furious film series, but seriously, it's the 7th movie in film series. It's starting to look like all they got is this franchise. The actors are all becoming ""One trick Ponys"" in my opinion. In my opinion, this movie by director Justin Lin is probably the Fastest and the Furiousness yet. Still you got to watch the other movies to even get this far in. There is a lot of things you wouldn't get if you didn't watch the previous films. Fast & Furious 6 follows a professional criminal gang led by Dominic Toretto (Vin Diesel) who have retired following their successful heist in Fast Five (2011), but remain wanted fugitives. U.S. Diplomatic Security Service agent Luke Hobbs (Dwayne Johnson) offers to clear the group's criminal records and allow them to return home in exchange for helping him to take down a skilled mercenary organization led by Owen Shaw (Luke Evans) and his second in command, Dominic's presumed-dead lover Letty Ortiz (Michelle Rodriguez) who is after a secret military chip. There wasn't a lot of silly moments which Fast Five was full of, in my opinion in this movie; but the car coming out the nose of an airplane is bit outrageous dumb. Still, that had to be the longest airport runway in the history of the earth. The plane in the movie was in flight for 5min 33sec. Based on that the runway was at least 13.88 miles long, that doesn't even include the beginning of the take-off and the fact that where they stopped. It didn't seem to be anywhere near the end. Longest runway I know of is 18000 ft. Anyways the action was pretty intense, you might have not notice that. The tank battle was pretty good as well. I just didn't like the whole bringing in the speed racing theme into the middle of the movie. I know it's in the original Fast & Furious movie (2001), but it takes out the seriousness of this film. The plot get more and more out there. With each passing film you can see it becoming more and more far- fetched. Most of this movie plot come from Fast & Furious (2009) since it deals with Letty. In 5 films, not counting Tokyo Drift (2006), the story has evolved from fast cars, racing and hijacking tractor trailers to heist money from drug cartels to now fighting international terrorists. Then you got people turning evil to good, good to evil. I didn't know being an international terrorist can get parole from the same country, she was attacking. Watch the movie to get who I am talking about. I noticed Vin Diesel doesn't look very buff out like he used to be. Age is getting to him. Still, the Rock doesn't look normal. Are you sure this guy isn't taking Steroids? The acting is OK; everybody had their bit parts. Tyrese Gibson and Ludicrous give the film its laughs and memorable one-liners. There wasn't anything new and sexy in this film unlike the others, but seeing Gal Galdot was pretty OK. Han (Sung Kang) is always an interesting character of mine. Also make sure you check out, Fast & Furious: Tokyo Drift (2006) before watching what happen after the end credits. There also a special new actor joining the cast on the 8th movie. Overall: Sit back and enjoy the ride, let reality leave you for a couple hours.",ironhorse_iv,2013-05-28,2013
288,5,"Better, but far from being good.","Warning: There will be spoilers in this review, specifically one scene, that I really need to talk about.

Alright lets get facts, I liked the first three movies, I honestly can't remember what happened in the forth one, disliked extremely the 5th one and I'm at a neutral stand point on the 6th one.

Story is basically Hobbs played by Dwayne ""the Rock"" Johnson needs help catching a gang of terrorist who stole billions of dollars worth of Military equipment. He seeks out our main character Dominic Toretto played by Vin Diesel. (I always found it funny that his last name is Diesel.) Which is pretty much a criminal and likes to break every law out there, including laws of physics it would appear. And of course he gets the team back together after their last adventure of stealing 100 million $ to try and catch these terrorist. But why would Dom want to help a cop you might ask? Well lets just say, he saw a ghost.

Lets talked about what I liked about the movie, well the action was a lot of fun. And they had 2 races this time, (Car chases don't count as a race) Though they had a lot of those which I can't say the same for Fast 5. Needless to say they were more in a car than before, and that is what I want to see from these movies. Not a Drama Flick, which needless to say, there was a lot of that as well. It had some comedy to it that also I found enjoyable. The Characters were relate-able as well.

Now lets talk about what I didn't like about this movie. I know, just as much as anyone else who likes American movies that Hollywood, really goes the extra mile at bending laws of physics, especially when it comes to movies that are suppose to be based on reality and not fiction or fantasy. What I really don't like is when they go beyond the extra mile in racing movies like this. Purely Critic talking, you have to obey laws of physics if your going to base your movie in real time. You are using real places, real cars, in areas where things could really happen. You cannot bend the rules and make cars rip through a cockpit of an air plane.

Let me elaborate on this. The final action scene of the movie, is where the Antagonist is trying to make an escape through a moving plane, and our heroes need to stop them before they get away. THANK GOD THE RUNWAY IS AT LEAST 20+ KM LONG!!. This scene literally starts off with the Bad guys, and the good guys chasing each other on a runway, for a good 2 minutes as what I'm assuming judging by these cars 220 km/h+ then the air planes comes in, lands on movement, and we now have them trying to get in through the cargo area in the back of the air plane. They get in the plane, getting out of their cars, then fighting. Meanwhile the others are shooting these grappling guns on the wings (attempting to hit the engine). And as the plane starts to take off, it stays a the same height for another good 5 minutes not going any higher. Before you say, they were making a (meanwhile) kinda thing by going back and forth outside of the plane to where the cars were, and inside to see the fighting, shut it, it's still to freaking long! After 15 minutes of being on this runway, the Power ranger Turbo (seriously it really did make me think of that) got to bring the plane back down, and might I add that this wasn't a little power jet, no this was a beast of a plane, with like the 8 wheels. They bring the plane down, and Vin Diesel, drives literally THROUGH THE COCKPIT OF THE BLOODY PLANE MADE OUT OF STEAL, LANDS IN FRONT OF THE PLANE. Mind you he does lose control of the car, but he roles out of the way just in time.

You cannot do that. Sure it is really cool to watch, and it's all action, and most people are like ""Holy crap that is so wicked that I wanna name my first born Vin Diesel"" But you don't know better, you really don't. This isn't the kind of movie to be bending the normal laws of physics. Sure, take this story, put it in a planet called ""Nos"" then do that stuff. Non-Ficton Action flick demand to be realistic. This was the biggest scene of the movie, and I'm picking on it, because it was the worst. But they do it all over the movie. The part about the tank, and catching the girl in mid-air. There is so many things I could talk about in this movie that pisses me off when it comes to realistic. But I made my point. I'm giving this movie the rating that I'm giving it because yes it may have ticked me off with the realism, but it was fun to watch for the most part.

I give this movie a 5/10.",jason-godin232,2013-05-28,2013
163,8,Easily worth the price of admission,"Movie review:When I saw the first Fast and Furious, I very much enjoyed it for what it was. Racing action. That was it, no plot needed, although they put a cop in, blah blah. Well, the evolution of the Fast and Furious universe has changed dramatically.If you haven't seen the previous 5, it's OK, you will only miss out on some inside jokes, and character traits. The change it took was going from street racing to pro street racers performing high end heists (this occurred in the fifth installment) and now in 6 we have the culmination of all the characters that have appeared in the 5 others back for one last (?) big job. So, the crew is re-assembled by Dwayne ""The Rock"" Johnson, this time not for cash, but to stop a terrorist attack. This includes (not limited to) O'Connor (Paul Walker) and Toretto(Vin Diesel) who are the main players ever since the first one, O'Connor the ex-fbi agent now rogue, Toretto, the street criminal turned hero. OK, can't sum up the whole backstory so now the ""family"" has been reunited to stop the bad guy from stealing the final piece to creating a weapon capable of disabling the entire military infrastructure (they don't delve far into what/how exactly, just knocking out all communications). The mastermind behind this, Shaw (played very well by Luke Evans), is the one-step-ahead of everyone else criminal. Well, ultimately, Toretto wants nothing to do with it but there is a catch, a photo of Letty (thought to be dead Michelle Rodriguez) who was Torettos love and part of the family.So with this information, they decide with two goals in mind,save Letty and stop the attack, to take on this mission. One problem that occurs is Letty is now working for Shaw due to her memory loss after her attack as shown in flashbacks. OK, enough blabbering about plot, which there is more of it, and I dare you not to act surprised when several plot twists are revealed. Let's talk about action which there is plenty of. Keep in mind, checking things like physics and reality at the door are a must for these types of movies. The director (Justin Lin) does a superb job in choreography of the racing/car chase scenes which must be seen to be believed. Even though these scenes are impossible to fathom being possible, Lin films these scenes so precisely with every bit of attention to detail possible, edited together perfectly to inspire jaw dropping moments that may lead to disbelief and even clapping when you see them. No, really, it looks that good. Lin doesn't just stop there, he also utilizes his expertise in other action sequences including gun fights and also a very well filmed hand to hand fight. It plays out as a ""how to"" manual for making an action flick, especially a summer blockbuster (Domestic Total as of May. 27, 2013:$117,036,995 + $197,000,000 foreign). But a movie being strictly eye candy wouldn't be enough. A major step up that is present is the incredible on screen chemistry of the ""family."" Tyrese Gibson and Ludicrous play off one another so well, giving us some of the biggest laughs and one liners of the movie. All the characters are played so well, you will be surprised at how you actually are drawn in to the depth they provide in between explosions. Not what you would expect to be another major selling point of this type of movie. The evolution of this franchise now has taken the old die hard fans of the straight up racing from the earlier movies and brought in a whole new group of fans by introducing more of the action elements and complex (for action) stories that are not just fluff. At the end of the 2 hours, I believe you will leave this movie experience extremely satisfied with all aspects of this film, and also do to a major cliffhanger (don't stand up the second the credits start, trust me) that will leave you anxiously awaiting Fast and Furious 7, which I believe will be the final one (do not hold me to that unless I am right). Do yourself a favor and see this one in the theater. 8.0/10 IMDb 7.8 OK, I can't stop there without saying one thing that Heather and I could not hold back laughing about, no spoiler but the ""check reality"" thing is so in focus in one scene it is really stupid, luckily it is surrounded by tons of action, but the runway a plane takes off from has to be somewhere around 500-700 miles long to accommodate the scene. That is all I will say, you will know what we mean when you see it. Thanks for going to the movie with me, Heather, those who read this (including you) know I 99% of the time watch movies at home, so it was a nice change of pace. ""Ride or Die""",jackmeat,2013-05-28,2013
167,6,Same movie over and over again,"This is the sixth installment in the Fast and the Furious franchise, so fastened your seats and enjoy this 2 hour and 10 minute thrill ride that has real movie car chases at top speeds, real movie stunts and join Toretto and his gang as they go on a high stakes adventure through Picadilly Circus, Moscow, the Canary Islands, Tokyo and Hong Kong. There's British guy who wants to buy their old-fashioned garage car business while their in England and Russian villain who doesn't want them to have a happy ending. The cast includes Vin Diesel, Paul Walker, Chris Ludarcis Bridges, Dwayne the Rock Johnson, Tyrese Gibson, Michelle Rodgrieuz, and Sung Kang. The film feels rushed but that's alright by me, it's supposed to feel rushed and fast. I really enjoyed this movie, you got supercops and supercriminals going way over their heads and keeping it cool and straight and out of the jailbox. The cinematography and camera-work is outstanding and the sound effects are vroom. This is even better than ""Fast Five"" and better than that movie ""Erased"" that I saw on On Demand. What I learned about this movie is that if you trash a old-fashioned car and you could always put it back together again or fix it with the powerful mechanics and tools we have today.",jpc8024-956-993529,2013-05-28,2013
231,9,A great fast and furious.,"Very enjoyable Fast and Furious that won't disappoint the fans. Tons of action which looks great especially in Imax, and all the favorite gang is there.

Highly recommended if you like this type of film and especially if you're an FF fan.

What I didn't like (warning - MASSIVE SPOILERS):

The ending was pretty sad in the bottom line. The bad guy basically got away (he got kicked off the plane but there's every reason to assume he survived). Han and Gisele both died, each on a separate occasion. Dom and Elena broke up once Letty got back into the picture (still not remembering anything about their past together).

Yes I know, Hollywood movies are mocked for their uncompromising happy endings, so what was this, an attempt not to be a Hollywood movie? LOL. If you are an FF fan who relates to the characters, it just sucks to see favorite heroes die or break up like that.

Yes I know, probably the actors didn't sign up for the next sequel so they had to ditch the characters. But I'd rather they ditched them in a happy ending way. How about Han hooking up with Elena for example ;)

So that's what I didn't like. Everything else was great.

Go watch in Imax! And rejoice that it's not 3d because that 3d is getting tiresome (and the proportions are twisted more often than not). FF6 was made just right!",gabriel100,2013-05-28,2013
211,8,Bizarro World,"Dwayne ""The Rock"" Johnson is officially the new Arnold Schwarzenegger. But more importantly, the person in charge of keeping The Rock bicep-deep in arm butter should get some Executive Producer credits and be deemed the new hardest working man in Hollywood.Under the direction of Justin Lin, ""Fast & Furious 6"" sees the return of almost everyone from ""Fast Five""; including Vin Diesel as Dominic Toretto, Paul Walker as Brian O'Conner, Dwayne Johnson as Hobbs, Jordana Brewster, Tyrese Gibson, Ludicrous, etc. as they come together for one last job...again. Also joining the crew is Gina Carano as Hobbs' assistant (and my future wife) who is apparently given free rein to go MMA on everyone she sees fit. And returning (because she's got nothing better to do) is Michelle Rodriguez, in a storyline less focused on, the better.Synopsis: Duhhhhhh.Fast cars go fast.Why the movie works: This is clearly Lin's best visual stab at the franchise yet, as he not only creates the best things-blow-up climax to come out of any of these films, but also (for the second time in a row) gives his audiences exactly what they came to see. Lin does a brilliant job of making sure there is either a car driving fast, a woman in a bikini, or the Rock giving someone the people's eyebrow and spouting off something fantastically WWE-ish, on the screen at all times. In fact, he has done so well with guiding this franchise into the realm of highly entertaining B movie fluff, that it is a wonder why he is being replaced by horror director James Wan for the upcoming ""Fast & Furious 7"".Side Note: I realize Lin did direct both ""The Fast and the Furious: Tokyo Drift"" and ""Fast & Furious"" as well, but let's be honest, those movies are better left forgotten.Final Thought: Aside from the fact that ""Fast & Furious 6"" is a tad too long, that Vin Diesel still calls what he does acting, that there is an odd body distortion phenomenon which happens when Diesel and The Rock stand next to each other and that the storyline doesn't really matter (especially the more sentimental sections) I'm not ashamed to say that I was thoroughly entertained as I walked out of the theater. And while I realize that this is a lot to look past, if you are the type to spend your hard earned money on a movie entitled ""Fast & Furious 6""; a movie which is filled with unbelievable, yet well constructed, high flying, auto-centric stunts and enough comic relief to get the casual fan through, then this installment is clearly worth watching.Written by Markus Robinson, Edited by Nicole I. Ashland Follow me on Twitter @moviesmarkus",ghost_dog86,2013-05-28,2013
182,10,This is how fun movies should be,"The Fast and Furious movies are never going to be Oscar darlings but when you pay your money at the movie theater to see them you know what you're going to get and they deliver it for you. Not only are the F&F movies fun and great popcorn entertainment they don't insult your intelligence like the Transformers or Battleship type blockbusters do.Vin Diesel and Paul Walker have great chemistry together as the leads for the series. Great to see one of the original 4 characters of Michelle Rodriguez back in the fold. Her lack of presence was missing in Fast Five. Don't get me wrong Fast Five was a great movie even without her but the Brian, Dom, Mia and Letty characters make it feel like a true F&F movie. Without one of the 4 main characters it takes away from the F&F feel of the movie. That's probably why Tokyo Drift was the weakest of all the F&F movies.",Maniac-9,2013-05-28,2013
52,7,The Best One Yet!,"Yes, I am aware of the fact I have written ""The Best One Yet!"" and only gave it a seven out of ten. Yes, I loved the movie but it did not exceed all my expectations. The length, well, it was very long. I wouldn't be bothered about the length but this film did not amaze me, and I wasn't prepared to see more. The plot. I liked it, but there was a flaw. Yes, it was about cars and racing, but unlike all the other ones, this had the least of it. It definitely shouldn't have been titled ""Fast and Furious 6"", it should be ""Chasing Shaw"", which includes a hint of cars, but the main idea of this film. The acting. It was good. But, it didn't make me feel like I was there, to be honest, I felt the only scenes that blew my mind were the very visual ones that included stunts, action, or humor, but otherwise I felt it was to..to self-centered on the plot, (MUCH different than what I expected) where the characters weren't able to do what they were meant to, and it made a big impact on the movie.In conclusion, Fast & Furious 6 was an outstanding film with some flaws that definitely effect my opinion, but yet I do encourage you to see the film yourself. Most people liked it much more than I did, and with the box office total just for the past few days, I think that you would like it as well as mostly everyone else.",jagsports01,2013-05-28,2013
214,10,fast and furious,"I looovvveeed this movie,we were glued to our seats.Let me just say,there is a lot of eye-candy in this movie. Justin and Vin did it again, those guys...I wasn't sure about another movie,but there will be another.Really, most of the action was so new unlike so many movies out today. I am not sure who I like the most, all of the stars are excellent and we hope the girl isn't really dead. The ending,who would have expected to see Jason,there are beautiful men in this movie,OMG. I am a critic,serious movie watcher,and I love talent.This movie is not a 10,but a twelve,easy.Great job guys,and us moms, really appreciate the fact that our family's can view this together. WELL DONE FELLOWS,WELL DONE!!!!!!!!!!!!!!!!!!!!!!",parkertonea,2013-05-28,2013
197,3,"Predictable, hackneyed, clichéd and canned","I was going to give this an honest 5, but when I saw how many people were giving it outrageously high ratings (7 for instance), I had to throw what little weight I have as a single reviewer against the sandbaggers. 7.8? If this hits 8.0 it's in the same class as Mystic River or Papillon.

Who didn't know there was a double agent within the first half hour? Who didn't know Letty would shoot Dom? Were you really surprised when Shaw kidnapped Brian's wife? And Vin... learn how to do something other than mumble slowly and darkly. I guess that's the director's fault, not yours, but still.

The action was all right in this film, but it mattered less to me because I knew how it would work out all along. The only thing that surprised me was when they killed off Gisele and (apparently) Han, the only two characters who seemed the least bit real. Guess they were getting too soft on account of L-O-V-E. Can't have that.

The good things I wish to say: Dwayne was fun if not funny (no one was funny). Tearing up the interrogation room was as unbelievable as everything else in the movie, but it was entertaining to see him spoof his rasslin' career. Um... that's it.",platonicbomb,2013-05-28,2013
209,9,High quality movie with lots of action.,"This is a great movie. This movie grabs and holds your attention as you go for ""fast and furious"" ride with the now familiar group of guys and gals who are tough on the outside and strong and good on the inside. This is Michelle Rodriguez's best movie to date. She is a wonderful actress and delivers another great performance, and dominates her scenes. The rest of the cast is excellent too. Vin Diesel and Dwayne Johnson once again team up to create a lot of excitement. The story itself is great. It contains almost nonstop action interspersed with clever lines. The good guys are good and the bad guys are bad. Luke Evans delivers a strong performance as the lead bad guy, Shaw. Although the story is far-fetched and stretches the boundaries of plausibility, still it works, and as a result is entertaining, and for that reason alone this movie is worth watching.",PWNYCNY,2013-05-28,2013
76,7,Every sequel has been a little better than the last!,"'FAST & FURIOUS 6': Three and a Half Stars (Out of Five) The sixth installment in the ever-popular action movie franchise brings back all the stars from the previous films including Vin Diesel, Dwayne Johnson, Paul Walker, Tyrese Gibson, Ludicrous, Sung Kang, Jordana Brewster, Gal Gadot and even Michelle Rodriguez (who's character was killed off two films ago). MMA champion (and rising female action star) Gina Carano (of 'HAYWIRE' fame) and Luke Evans also join the cast this time around. Justin Lin (who directed the last three sequels as well) returns as director and Chris Morgan (who wrote the last three installments) returns as the film's writer. This chapter has DSS agent Luke Hobbs tracking down Dominic Toretto and his team to enlist the gang's help in bringing down a team of deadly mercenary drivers. Toretto reluctantly agrees to help Hobbs when he discovers his old love, he thought was dead, is still alive and working with the team of mercenaries. The film is of course bigger and more action packed than ever and delivers everything die-hard fans of the series have come to expect.The movie begins with Dom (Diesel), Brian (Walker) and the rest of the car racing crew living around the world, on the lam, while spending the $100 million loot they scored in their Rio heist (at the end of the last film). Hobbs (Johnson), now working with his new partner Riley (Carano), tracks down Dom and convinces him to help him capture a team of mercenary drivers led by an ex-British Special Forces soldier named Owen Shaw (Evans). Hobbs offers Dom and his team full pardons if they help him stop Shaw but it's the info that Dom's ex-love Letty (Rodriguez) is still alive that persuades him into doing the job. Action and carnage ensue.I was never a huge fan of the original 2001 hit but I've liked each sequel a little more ever since (although I still haven't seen 'TOKYO DRIFT'). I think the franchise got a lot better with the last chapter when it added 'The Rock' into the mix. That's when box office for the series really skyrocketed and it also reached it's critical acclaim peak; how many movie series can one say that about (I can't think of any). It's great that this film added Carano as well and they also add another big action star at the end, in a post-credits scene, that should build even more anticipation for the next film in the series (which is already planned for next year). The franchise is still just a series of brainless action scenes strung together with no real plot or involving character development but they do keep getting more and more spectacular. This film does have some amazing car chases once again (including one involving a tank) but it still couldn't top the best car chase of the year (or just about any year) from another long running action movie franchise: 'A GOOD DAY TO DIE HARD'.Watch our movie review show 'MOVIE TALK' at: http://www.youtube.com/watch?v=Ge23zs5RPrM",Hellmant,2013-05-29,2013
148,7,"""Furious 6"" Review","Let's get it out of the way, ""Furious 6"" is an insanely stupid movie. The acting is horrendous, the writing is worse, and the plot is thinner than a playing card. However, despite all of these flaws, this film is immensely entertaining. It's fast, full of energy, and one liners that will have you rolling on the floor. It's a film that knows exactly what it is and what it wants to achieve. It isn't afraid to mix over the top action with sappy melodrama. The film has its own unique style and is filled with what young people today refer to as ""swag."" Justin Lin has done wonders with this franchise. The racing/car chase sequences are well shot and edited. The audience really feels apart of the experience. Along with the fast and adrenaline infused car sequences, this film has the best hand to hand combat so far this year. The fights are well choreographed, shot, and edited to a point were I almost feel every punch and kick being thrown. There are some ridiculous set pieces in this film, but they are exciting and entertaining as heck. I was literally at the edge of my seat even when my brain was telling me that what is happening is totally idiotic.I feel that I don't really have to talk about the actors or characters at this point. Mainly due to the fact that they've been around for so long and also because they're not the main reason for why we go see these films. I know they have a special place in our hearts now, but they aren't all too interesting or filled with enough depth to go into detail. However, I do love how we feel apart of their family.Overall, ""Furious 6"" is a very entertaining and fun film. The plot, writing, and characters may be dumb, but hey, this series is like family and no matter how stupid or dumb it can be, we love it no matter what. Especially when we have physics defying stunts, a great soundtrack, and The Rock. I give it 3.5/5, a popcorn flick that knows exactly what the audience wants.",TheConnoisseurReviews,2013-05-29,2013
144,7,ride on the 6th gear.....,"thumps up for Justin Lin...he captured the speeding cars tremendously...the action scenes were awesome.Plot was just OK for the movie.. Tyrese Gibson..created good humor cast performance was good...but diesel rocked. action scenes were played in a very nice and synchronized manner. Cars were out of the world .The plot was not that catchy ... the movie opens on a speeding scene between Vin diesel and Paul walker,speeding to Mia Toretto as she was on to deliver.the all were settled family man until Dwayne Johnson..seeks for their help to solve an on going military utilities robbery..the team of Vin agree's to help in the condition of his and his teams freedom ,he was also very desperate to know how his x girl friend Letty Ortiz was alive,this is the basic purpose of the movie.the plot of ff6 is very much related to fast and furious 4 and 3.so it will be better if you know the summary of both the movies THE TANK SCENE AND THE PLANE SCENE will rock u .. overall the movie worths your money..,nd will leave u exited for its next sequel..which stars Jason Statham..",asu-ray20,2013-05-29,2013
140,7,Movie is good but not great,Movie was good but not great as fast.5 they have to work on script in upcoming movie and chose more car racing scene as compare to gun fight or hand fight. Vin diesel was excellent . Paul walker is disappointing. the rock Johnson is not up to the mark he has to work on his acting ability not only on body building . In my opinion jasan statham is much better choice then the rock . some scene was beyond reality and some scene looking not very well scripted . Vin diesel have to put more of his scene then others. direction was good editing was good cast is not up to the mark. all on all it was a good one time watch movie 7 stars out of 10 stars. better luck next time.,wajahat-ghazali,2013-05-29,2013
86,7,Fast and Furious 6 (Film Appreciation),"Car chases, car wrecks, fight scenes, and down-shifting is director Justin Lin's Fast and Furious sequels. Hobbs (Johnson) has a case that deals with Letty (Rodriguez) who is suppose to be dead and the love of Dominic Toretto (Diesel). Hobbs goal is to track down Letty's leader, Owen Shaw (Evans), who has a device that can cause widespread destruction. Toretto's goal is to find Letty and bring her back home to her family that includes: Brian O'Conner (Walker), Roman (Gibson), Han (Kang), Gisele (Godot), and Tej (Bridges). There are a lot of action and comedic moments that make the movie very entertaining. There are many fight scenes that are unrealistic and hard to believe events could actually happen. Overall Fast and Furious 6 is a very entertaining movie that held your attention throughout the entire movie.",bigeflockhart51,2013-05-29,2013
335,4,Disappointing,"Overall its a disappointing movie in the franchise. The 6 movies have had a mixed bag, with tokyo drift being the best in my opinion. The cinematography and vibrant colours mixed with the culture has more to offer.But moving onto ""Fast & Furious 6"" There really is no acting in this movie. I wasn't expecting much from Dwayne ""The Rock"" Johnson and Vin Diesel, but expected more from Paul Walker (Brian). Also, some the scenes seem to be edited so much as to piece together scenes that don't mix well. On the other hand, most of the action scenes make you feel like you're chasing Shaw yourself which for me adds to the action impact. While the plot is very silly, it will get a few laughs out of you (yes it seems more of an action comedy). And the movie keeps you on the end of your seats. So if you're a fan of this franchise, or any action franchise, see it. If you're more into drama or comedy (although this movie has some of each), I suggest you see something else.",hamish-jon-mclean,2013-05-29,2013
326,4,Very disappointing,"I was so excited to watch this movie when it came out, I organised my friends for this movie myself and one of my friend's birthday was that day. I was expecting a quality movie, and it was until the end. They tried to make the effects very exciting and fascinating, but they forgot to make it realistic! Flying head-butts, smack-down moves while fighting, endless plane road (the plane was moving for at least 20 min)... The ending was so terrible that I almost went out of the cinema and skipped where Jason Statham came. The car effects were amazing, the story was good but they made it very unrealistic and it looked dumb for me at the end. Don't go to cinemas for this movie... not worth it",berketaseli,2013-05-29,2013
216,9,This moment. We Own It.,"At first when I heard the song ""We Own It(Wiz Khalifa ft. 2 Chainz)"" playing at the starting credits of the movie which is a collage of first 5 films, I said to myself, ""I have got my money's worth"". Fast and Furious 6 brings out an ensemble cast along with amazing action.In this movie, Hobbs(Dwayne Johnson) seeks the help of Torreto(Diesel) to catch a criminal named Shaw(Evans) by offering him to reunite him with Letty(Rodriguez) who was presumed dead. Then on its the story how Torreto assesmbles the team and takes on Shaw, along with trying his best efforts to get back Letty. The story doesn't have much to it, but its the action sequences with some nest jaw dropping moments in recent times along with one-liners, keeps you entertained. There are few over the top sequences, but Fast and Furious fans are not gonna mind that.Vin Diesel and Paul Walker, essay their roles with ease. In this part we see a lot of action from Dwayne Johnson and trust me its good. Gina Carano's fights are cool. But its Tyrese Gibson with his funny and loud-mouthed Roman Pearce who wins your hearts and a special mention to Ludicrous who has some witty dialogues.Director Justin Lin shows how genius he is at the end when he connects some missing links. Overalll Fast and Furious 6 is another super 'add-on' to one of the enthralling movie franchisees. Go and sit in the Driver's seat!",sujanfaster,2013-05-29,2013
66,3,Utterly Ridiculous,"I'm sorry, but suspension of disbelieve is not possible for me with this movie. There's only so far you can stretch a rubber band before it snaps, and with this movie, they stretched the rubber band about a hundred times past snapping point and expect the audience to believe it won't snap.Take the scenes (yes, plural) involving the plane near the end of the movie. After it had achieved takeoff speed, it was still struggling to take off for the next, what, 15 minutes? Was that run strip really 50 miles long? Note I didn't time the sequence, so my numbers might be off, but that's just an example of the extent of the ridiculousness. I don't give it a spoiler, because part of this was in the trailer I saw.Besides the ridiculous overly exaggerated action scenes, I thought the acting left much to be desired.It would, though, make a good video game.",brillig-2,2013-05-29,2013
