Rating,Title,Content,Author Name,Date,Year,Sentiment Overall,Negative Score,Neutral Score,Positive Score,Overall Percentage Score
7.932203389830510,A Silly but Fun Summer Movie,"It's summertime, and that means light-as-air movies, and as they go, The Fast and The Furious is great summer fare.  Though I could have done with less profanity (PG-13?!?), I enjoyed the film thoroughly.  Hot guys and cool cars--what else do you need?  Vin Diesel burned up the screen as always, and Paul Walker's blue eyes made me melt.  Michelle Rodriguez' and Jordana Brewster's parts could have been plumped up, and the acting was hardly Shakespearean, but it didn't have to be.  Yes, this film is very similar to Keanu Reeves/Patrick Swayze's Point Break, so if you enjoyed that film, you should enjoy this one as well.  In short, it's not a bad way to spend a Saturday afternoon.  As for the racing, I was really impressed with the technology and creativity that goes into the cars, and I think that it's too bad that these racers have so few places where they can show off their cars safely, away from ordinary drivers.  I think every town should have a designated area (perhaps outside the city limits) for this sort of thing.",Charmayne7-1,2001-06-25,2001,Positive,0.033,0.787,0.18,0.9855
7.932203389830510,Four Skid Marks!!,"Wow - where are all the drive-ins this movie should be playing at?? Roger Corman would be very proud of this trashy, enjoyable little film. It somehow works. The standard plot chugs along yet there are little interesting touches scattered throughout that shows some dimension to the characters. Great actions scenes and stunts. Rob Cohen has shot the film beautifully (even though his cameo as the Pizza Hut delivery guy needed direction! Hee hee). Walker as the lead cop is a bit bland, but overall this film works.",shark-43,2001-06-25,2001,Positive,0.024,0.82,0.156,0.8721
9.0,Furiously Moving Up My Top 10,Great Movie!! Although the ending was pretty predictable all the twists and turns made it seem that it wasn't going to happen that way Characters are developed nicely and the action is never far off.. I'm Going To Go See This One Again!,jeffgotslapped,2001-06-26,2001,Positive,0.0,0.783,0.217,0.9017
3.0,Great preview = bad movie,"When I saw the preview I thought it should be a great car movie.  Problem is the preview looks great, but the movie is awful.  There is a couple of good scenes in the movie, one involving a truck, and the other which I saw on the preview.  Give me a L and a, and a m and a e and you got lame. This film is so lame if it were a dog they would shoot it. The casting is terrible, all the thieves look like they came out of a boy band.  No one could hijack a truck the way they do it  with out every member being squashed.  Hey, a small Honda is not my fantasy racing machine.  Maybe people shoot lower for what they expect in a car.  The lead girl in the film looks homely. Watching a car on nitro go in a straight line does not excite me into believing that is great driving.  I see that everyday next to the highway I live by.  Except for two stunts in the film there is no furious car chasing in this film.  The script is a bunch of situational scenes put together with no overall story to tie the film together.  This film is so bad its not worth renting.",mm-39,2001-06-26,2001,Negative,0.181,0.711,0.108,-0.9635
10.0,What a Rush!,"Ever since seeing the trailer a few months back, I could not wait to see this. This was by far the best car racing movie I have seen in a long time. The last great ones that come to mind are Days of Thunder and The Wraith. Even though the plot seemed very familiar (Point Break), I was very impressed.The action did not stop. Lots of Laughing gas and tricked out cars going 140+ mph. Although I am not a big fan of imports, I liked to see they did things the right way. Most cars I see like that are all show and no go. These really moved! Granted they had to drop like $80k to get them into the 10's... But there is a lot of work that needs to be done to a small engine to turn that kind of power.My hands were still shaking from the adrenaline rush 20 minutes after the movie ended. If you like fast cars or racing of any sort go and see this again and again.",jscott1176,2001-06-26,2001,Positive,0.042,0.855,0.102,0.8832
10.0,Mindless action with a plot,"Sure this movie is fueled by testosterone, sure this movie has plot holes the size of the Grand Canyon, sure this movie has about five people in the entire thing who are over 25, sure this movie has stupid moments that are supposed to be dramatic but made me laugh, sure the dialog is as cheesy as a cheese sandwich, but what can I say? It's just plain fun. It has some great action scenes and some great one liners. It's not going to win an Oscar, I can guarantee you that, but it will entertain and it never gets boring. It may be stupid, it may be un-realistic, but it has a reasonably good storyline and it's just fun to watch. It's a classic because of all its faults, so go watch it and don't be too judgemental, just enjoy it for what it is.",Shahram-2,2001-06-26,2001,Positive,0.078,0.654,0.268,0.9879
7.932203389830510,Runs out of agas from the starting block,"Brian O'Conner (Paul Walker) has a thing for Mia Toretto (Jordana Brewster), who serves up tuna salad sandwiches at a vacant and failing open diner that only seedy, big burly thugs like her car mechanic brother Dominic (Vin Diesel) and his crew Vince (Matt Schulze), Leon (Johnny Strong), Letty (Michelle Rodriguez) and Jesse (Chad Lindberg) eat there. Dominic doesn't like the attention Mia is getting from Brian because he buys auto parts under the counter from Brian's boss. The parts are used to illegally enhance cars for street racing.  Dominic and his crew bet on the races to support themselves. On the flip side of the racing coin is a Chinese gang led by Johnny Tran (Rick Yune). Unknown to the general populace, Brian is really a cop investigating a series of truck hijackings that he is trying to link to the street racers.Working at a movie theater, I didn't expect this movie to do the business it did. But when the movie sold out every show on Friday, Saturday, Sunday and Monday, I had to see what all the hooplah was about so I dragged myself into the theatre. Before I went in, I read the synopsis the movie studios send us and said `Hmm, this may be good'. Guys, this movie comes nowhere close to that description. It starts with one of many implied truck hijackings. From there you are swept into what is suppose to be the story.  Quite a few things bothered me about this movie. First, there is an air of fear associated with these street race gangs. They are buff and stuff and claim territory, but what I wanna know is what is so scary about a gang that race cars?  Do theydo drive by honkings or something? What is this movie about? Is it about the illegally enhanced cars and the crime of street racing or is it about the truck hijacking sting. The script really never settles on one or the other. The love story between Brian and Mia goes no where at all. I found myself asking whether if they were together or not.  There is one scene where I think the writer said ` Ooops, wait a minute, I forgot I was supposed to have a strong plot and make a point. I guess I had better clear some things up and make this one story.'  He does this ( or should I say he didn't do this) in a diner scene between Dominic and Brian.  The next thing that bothered me was the fact that even in the police scenes, you never know why the police suspect Dominic of the crimes. The movie gives you the impression that there are tons of street racing gangs and gangs of all types, so why did they focus on Dominic's gang. They try to hang the fact that he had been in fights as the reason but that is very weakAs for the acting, no one should call there mothers or anything because no one stood out. I will give Vin Diesel credit on one scene where in he reminisces on his father's racing days. He was cool and somber in this scene and it worked, but when he starts yelling, he isn't believable at all. His spontaneous rants are more like King Kong beating his chest rather than theatrical emoting. Other than the words, `I am a cop,' Paul Walker never proved he was a cop. Jordana was weak altogether.I will give the camera guys credit for the racing scenes.Ultimately it all depends on what you wish to see in the movie. If you want to see a lot of cool cars and hear Limp Bizkit's `My Way' blared loudly, then sure go see it, if you want cars and a plot, catch an episode of Knight Rider.",spiritualone,2001-06-26,2001,Negative,0.086,0.837,0.077,-0.7648
7.932203389830510,Excellent!,"I saw the preview for this a while back, and it looked not so good.  Vin Diesel playing the same part as usual, and a lot of cars.Good advance word of mouse persuaded me to give it a go, and I am real glad I saw it.  It's a really good film: exciting, great music, some great action, decent acting.  The plot...well, there's some holes there!  Don't think too much about that, just enjoy the ride.",briginsh,2001-06-27,2001,Positive,0.032,0.722,0.246,0.9644
9.0,Tasty film of often poorly done subject...,"Quite a wild ride, overall with expected human character shortcomings however the real stars of the film are the vehicles.No, it's NOT another Casablanca, nor does it pretend to be and aside from a few minor (and pretty well announced) plot devices to keep things interesting, it is a straight up no chaser Grade 1 automotive action adventure with a fairly rightous soundtrack to boot... something like ""Gone in 60 Seconds"" - the newest one - with much better bad guys and FAR more interesting cars or ""Gone in 60 Seconds"" - the original - without the disco clothes and dated dialog.There are some technical complaints from folks (like myself) who can see automotive shenanigans at two blocks away but they are not so serious as to distract from the overall appeal of this fast paced and passably acted work.",GundamDogBoy,2001-06-27,2001,Positive,0.065,0.801,0.135,0.6925
7.932203389830510,"I really enjoyed this movie. Action, romance and high speeding cars are a must see.","I thought the comments on this movie were not really fair to all those fast cars movie lovers (I must include myself as one). I thought the movie was extremely entertaining and it kept me and my friends on our toes all the hour and a half the movie lasted. I also enjoyed the performances of the cast member, I was extremely moved by the leading roles and i was impressed by the high speed sequences.",sabri,2001-06-27,2001,Positive,0.025,0.793,0.182,0.9314
10.0,Action packed race with hot stars,"Their are three great reasons to see this movie. Paul Walker, Vin Disel, and the fast cars. I loved everything about this movie. It didn't end quite the way I wanted it too but I couldn't think of a perfect way to end it. This movie is worth seeing more than once. The story line managed to keep me interested while the racing scences kept me on the edge of my seat. I highly recommend this movie.",Buffyshow,2001-06-27,2001,Positive,0.0,0.783,0.217,0.962
10.0,WICKED!,I think that this movie was one of the best that i have EVER seen.  It was so good.  It was filled with action packed thrilling ride.  It allowed us to look at all the actors and see what they're like.  I would recommend seeing this movie a million times.  I have seen it once and plan on seeing it again.  Trust me...it was well worth paying for.,renee14_2001,2001-06-27,2001,Positive,0.0,0.72,0.28,0.9696
5.0,Quickly Runs out of Gas,"Do you like car chases?  I mean, do you REALLY love car chases? You had better if you plan on watching ""The Fast and the Furious,"" because that is all it has to offer.  The movie starts off promisingly enough, but quickly degenerates into a poor copy of 1991's ""Point Break."" All they did was substitute cars for surf boards!  Of course, ""Point Break"" actually went through the bother of explaining Keanu Reeves motivation. Without giving away a small surprise, ""The Fast and the Furious"" never adequately explains why Paul Walker's character wanted to enter the world of racing.  Was he trying to advance his career?  Did he simply love the smell of new cars, and who doesn't!?!  In any event, his motivation, and several other things are left to the audiences imagination.So is this a terrible movie?  No, not really.  Plot deficiencies aside, the racing scenes are really quite well done.  On many occasions the camera moves inside the engine, and we are able to see and hear the pistons roar!  The movie plays like a two hour music video, with a soundtrack that rarely screeches to a halt.  With a deft touch, this movie could have amounted to something.  That's why the films lousy script will make you furious!  2 and a half stars out of 5.",jhendricks97,2001-06-27,2001,Negative,0.117,0.753,0.13,-0.7151
8.0,The Coolest B Movie ever made,"This is a B movie to the ""t""!  Bad acting (except for vin diesel), cheesy lines, unoriginal story, but a fairly original subject matter for a movie... Street racing.  And did I mention revolutionary/AWESOME direction of action and racing scenes.   The last 5 minutes of the movie alone are worth the money to see this movie.  It leaves you with one hell of a WOW feeling. The movie features ""new"" car racing, that is mostly Asian Cars suped up with nitris oxide or premium engine modifications to make them extra fast. Only at the end do we see the highlight of the film an old hot rod that leavez you droolin at the sound of it's revving. This movie is pretty much an exact remake of Point Break except with Street racing the subject matter instead of surfing.  But the storyline and plot are good enough to get you through to all the action/racing scenes which are incredible and groundbreaking. The director does an awesome job with the action/racing scenes.  The new cool way the race scenes are filmed can be compared to the new cool way the fighting scenes were filmed in the matrix (except no special effects here). The movie has a certain element of pazzaz and the race scenes and the action scenes in general are well done and suspenseful as hell.  You gotta see this movie.",superfly_tnt1,2001-06-27,2001,Positive,0.085,0.756,0.159,0.9542
10.0,AWESOME!,This movie was soooooo awesome!! Its now one of my all time favorites!! Plus it was by far Vin Diesel's best movie!! The car were also really cool! All the actors did a great job!! The stunts were so cool!!! Especially at the end!! The only problem was that I didn't like the end very well...but its still an awesome movie!,princessb1369,2001-06-27,2001,Positive,0.058,0.628,0.314,0.9727
7.932203389830510,1/4 miles at a time,"Wow i am a big car lovers, i mean speed is the freedom and thebest trill for men.  (I am myself writing a screenplay about a carchase)  I saw a lots of car movies since Vanishing Point and theoriginal Gone in 60 seconds, and the fast and the furious is one ofthe best  i have seen, the way they film it was amazing, i am nottalking about the story, the scenario and the story was a regularpopcorn movie, but if you go there to see car speeding up, soundof big engine and beautiful girls, that is the movie to see, just becareful with your own car when you'll get out of there, you'll feel torace your car from the cinema to your house at 140 mph.  So justfasten your seat belt and enjoy it.",=Sylvano=,2001-06-28,2001,Positive,0.016,0.839,0.145,0.9612
7.932203389830510,I like imports..,"This is a movie that you gotta go see cause if you are an import fan, you gotta see this.. The only thing that i did not like was that almost every car had noS.. Also they should of shown more cars cause you only see glimpse of other cars, but it didn't matter cause i still enjoyed the movie..",Hondaluva14,2001-06-28,2001,Positive,0.041,0.865,0.094,0.6634
7.932203389830510,One of the best I've seen.,"My boyfriend saw this movie the night before we went together to see it. He said it's definatly worth watching again.  After seeing it I totally agree. He also mentioned that it makes you want to drive real fast and stuff....that's very true too.  Overall this is a really great movie if you like fast cars.  It's not a bad movie..only PG-13...not real bad swearing, and no nudity. I'm definatly going back to the theatre to see this again.",katie-16,2001-06-28,2001,Positive,0.081,0.722,0.197,0.8787
5.0,"What's the big deal, oh yea, duh.","The action was ok, and the soundtrack that accompanied was nice, very nice. But the whole thing was a bit over the top.  I understand how big street racing is, but young Asian men with rich parents acting like gangsters intimidating folks for engines, toting automatic weapons?  Hi-Jacking trucks for stereos? FBI sending in a punk undercover cop to infiltrate a $6 million dollar operation?  Why would they bother?I guess I like Point Break better, and Keanu Reeves is a better actor then Paul Walker (Wait! did I just say that?)  It seemed like Walker was trying to act like Reeves in P.B.  Vin Diesel offered up a decent performance, and the cars were nice, but that's it.",airfigaro,2001-06-28,2001,Positive,0.052,0.703,0.246,0.9818
9.0,Let The Truth Be Told...,"For a movie that didn't have any superstar actors/actresses, this movie was certainly a must-see.  The cars were hot, the girls were hot, and the plotline was actually pretty decent.  The plot wasn't detailed, which is a good thing in motion pictures, and the movie spent most of the time dealing with what was advertised in the title, fast cars and fury in the world of street racing.  We need more movies like ""The Fast and the Furious"".",quansin,2001-06-28,2001,Positive,0.082,0.794,0.124,0.4364
10.0,"Great movie,great action and great action sequences",This was an awesome movie. It had great action mixed with a little humor and a little drama.This is a very fast paced movie that will keep you on the edge of your seat.Vin Diesel kept you into the movie the whole time because of his awesome acting and cool voice.This will make a great DVD.,tommyreeves67,2001-06-28,2001,Positive,0.0,0.709,0.291,0.9662
7.932203389830510,My Opinion,"After seeing this film my initial reaction was one of disappointment.  Vin Diesel did another great job as he did in Boiler Room, but the lead Paul Walker reminded me way too much of Steve from the show full house and the voice of Aladdin in the Disney flick and it irritated me throughout the film.  The car chase scenes and detail put into making the cars as visually impressive as possible was well carried out but the viewer was left with a gaping hole where a meaningful plot should be. The plot summary read ""Undercover cops infiltrate Manhattan street racers to bust a hijacking ring"" but this aspect was left in the dust and replaced by Vin's muscles and fast cars.  I enjoyed this movie, and after leaving the theater definitely tried to drive in a more exciting manner but I would not call this movie a great or classic of our times. I would give this a 6.5-7 out of 10 stars.",dtscher20,2001-06-28,2001,Positive,0.032,0.806,0.162,0.9795
6.0,Yes It Is,"The movie is as the title says. The plot was corny but I liked the characters, the cars, and the drag racing scenes. The music added a lot to the action sequences. The music is good all the way to the end of the credits. So stick around. Vin Diesel is always fun to watch.
I gave the movie a 6 rating.",CNov187152,2001-06-29,2001,Positive,0.032,0.764,0.204,0.9313
9.0,Intense! And pretty much a roller coaster ride.,"Obviously, the plot centering on an undercover cop infiltrating a biker gang or a fast-car gang, in this case is really nothing new.  It's the delivery that matters.  And boy do they deliver!  This film is a showcase for performance parts and will no doubt make mechanics drool.  The actors definitely did very well with what they had to work with.  On the technical side, cars that were able to speed away after popping it's header's nuts from over-pressure was a bit too much to swallow.  But putting technical expertise, quality and angles of photography, degrees of socially redeemable values aside...Was it a fun film to watch?  You bet!  I believe I got more than my money's worth.  I'll be watching it again just for the fun factor.",rude dog,2001-06-29,2001,Positive,0.012,0.837,0.151,0.9577
10.0,Modern Day Rebel Without a Cause,This was a real good flick.  Never boring with lots of action and some interesting twists.  I never really knew where this film was going and who might betray who.  Also the acting was very good even to the smallest part. James Dean Lives and even the nervous mechanic was much like Sal Mineo in Rebel Without a Cause.  Great movie.,mrskywalker,2001-06-29,2001,Positive,0.146,0.68,0.173,0.2642
10.0,I am still getting over this one.,"I just came from seeing this one and I will tell you that the critics are a little out of it if they thought this one was no good.I am a car buff,expecially lowriders and euros and I will tell you that this one is worth the money to see it if you are like me.Vin Diesel is amazing,and Paul Walker was awesome.But the cars stole the show.The Toyota Supra was the most amazing car ,and so was the Mitsubishi that he drove in the begining.I recommend this film to all the euro and lowrider lovers out there.What a thrill ride!!!!",suzie_horror,2001-06-29,2001,Positive,0.048,0.786,0.166,0.9268
7.932203389830510,Working Title... Point Break: Part 2,"Making a hit Hollywood film is tough... but you need to know when to call it quits.  Or... hey, just take a movie like... hmm... Point Break and change the words around.  In fact, why don't we just keep some of the lines the same?Don't get me wrong; I felt that this was a good movie, but the plot was very reminiscent of Point Break.  At times I had a hard time paying attention to the movie, because I already knew what was going to happen.Anyone who hasn't seen this movie should go out and see it.  Anyone who liked Point Break should go see this movie.  Anyone who didn't like Point Break hey, go see it anyways it's pretty good.",GTLubinsky,2001-06-29,2001,Positive,0.039,0.801,0.159,0.9626
6.0,"At least it was better than ""Driven""","Silly but somewhat entertaining teen version of ""Driven"".  Vin Diesel walks thru his role as the leader of a pack of street racers who may or may not be hijacking truckers.  Paul Walker has yet to be tested in a serious role and he is not here.  This movie is mostly about the cars and action.  The actors are there simply to drive and repair them.  But as I said, at least it was better than Driven! 6/10",dlmiley,2001-06-30,2001,Positive,0.017,0.88,0.102,0.7994
6.0,Dumb- and proud!,"The Fast and The Furious is one of the most unapologetically stupid movies to come along in a while.  It's about a bunch of drag racers, but really, it's all about the drag racing itself.  The filmmakers know this, so they spent all their time on that stuff, and basically ignored usually important elements like plot, conflict, and dialogue.  The result is a movie that is extremely watchable, but nevertheless very, very dumb.If you care about plot, you obviously are thinking too hard at this movie. Still, TF&TF is about a few drag racers, led by Turetto (Vin Diesel), who gets mixed up with new kid on the block Brian (Paul Walker).  We quickly learn Brian's a cop, looking for some guys who rip off semi trucks while they are driving.  Anyway, by the end of the movie the film is so wrapped up in thrills and big explosions and things smashing into one another, it basically gives up on the plot, doesn't bother resolving several of the conflicts (Including Brian's weird love interest with Turetto's sister).The acting and dialogue are truly laughably bad.  When Vin Diesel says a line like ""I live my life a quarter mile at a time...for those ten seconds or less, I'm free."" I certainly laugh-how does he keep a straight face? These are lines that porn actors would have trouble delivering straight! Diesel is ideal for this role; he's physically intimidating (Paul Walker looks downright wussy next to him) and his no-emotion acting style really allows him to say stuff that other actors might actually think about when they delivered them and realize just how stupid they were going to sound.Still, the racing stuff is very exciting, and a heist involving an angry truck driver is truly thrilling (Even though I didn't care one iota about who lived or who died).  Even though there's a big plot hole in that scene, it'll be hours before you realize it.  The conclusion is exciting AND humorous; yet makes absolutely no sense whatsoever.  This film is in-the-moment enjoyable, groan-worthy in retrospect.Rob Cohen, director of the atrocious Daylight, and the slightly-less-atrocious, but still-pretty-horrible The Skulls, is a little better here, wisely avoiding to bathe all his pretty characters in golden halos of backlight and instead going for a much more realistic look.  He's probably aided by the exciting material not the other way around.  I'm still not convinced he's a good director.Anyway, sad to say, I enjoyed this movie far more than just about any other action movie this summer...as lame as it is, it stays fairly enjoyable throughout.  In a lot of places, the car-chase free parts stay fun cause the people talking sound so completely stupid.  I laughed, I was entertained, I wished there were more movies out like Memento.",Mr. Pulse,2001-06-30,2001,Positive,0.135,0.662,0.203,0.9936
10.0,Worth Every Penny!,"Who Cares What The Critics Think. This Movie Moves Up To My Number 1 Slot Making ""The Godfather"" Number 2! This Is The Best Movie Of The Summer. Better Yet,The Best Movie Of The Year! The Cars Rock! The Chicks Are Hott! The Acting Is Cool! I Plan On Seeing It A Few More Times Before It Leaves Screens! So Far Seen It 5 Times! Never Get tired Of It! Go See It. Its Worth The Admission!",RollerJam22,2001-06-30,2001,Positive,0.023,0.714,0.263,0.966
1.0,"trash, designed specifically to play on my generation's stupidity","I personally hated this movie, for several reasons...

Firstly, seeing a (""modified"") Civic with a 5 foot spoiler and neon lights, flying down a street at 170mph by a fruity pretty-boy high school reject doesn't excite me. In fact, this was one of the most boring movies I've ever seen.

This movie is aimed squarely at a market of teenagers who add racecar decals, spoilers, and 4 exhaust pipes, to their 35mpg mom-mobiles in hopes that people will think they are cool. I'm also proud to announce that my '84 Volvo is apparently ready to go on hijackings using sophisticated equipment (thing that shoots a hook thing) and extensive planning (shoot the hook thing at the thing), as soon as I get myself a neon light or two and a dorky helmet. OH yes, and NOS!!!!!!!

For help deciding if you'll watch 'the fast and the furious'... If you enjoy movies with a plot, or any other even remotely intelligent values (like adhering to the laws of physics) then this one's a no go, unless you enjoy making fun of things like the little Darias that you are. The special effects are mediocre, just because they either involve fire coming out of cars somehow, or cars flying through the air. They were doing that all the time in the 80s, you know. The characters... yes, they have some character development; By the end of the movie you know that they are all a bunch of losers with way too much money to spend on their Civics. Bottom line: as long as teens are stupid, movies like this will keep being made, to profit on that stupidity. Thats the American way.",eupolis,2001-07-01,2001,Positive,0.109,0.737,0.154,0.9363
7.932203389830510,Rip off!!!!,"This was a pretty good movie. Like others have said, dumb but lots of fun.  And the music - especially the techno - was the best I've heard in a movie.  But of all the aspects of Point Break they ripped off - befriending the charismatic leader of the gang, said gang illegally financing their endless summer\streetrace, even the adrenaline theme - after all that, did they have to gank the scene where Keanu ""gets inside"" by eating at the girl's workplace? I was just waiting for this guy to spit out a high pitched, 'dude'-heavy ""shrimp and fry""...",macrostamen,2001-07-01,2001,Positive,0.019,0.836,0.144,0.9313
7.932203389830510,Never Stopped!,"I saw this movie last night with a friend. It was a movie I wasn't very interested in seeing, but, as cliche and trite as the dialogue was, I still managed to spend a rather enjoyable two hours sitting in a movie theater while watching it. The action scenes were, well, great. There were plenty of cars and fast-paced scenes to keep me interested, I hardly noticed the stupid plot until the movie was over and I was given time to reflect. There are some movies that I watch and can barely stomach what the actors are saying, so I gag in my chair for most of the film. That did not happen this time. By all means, be critical of this movie after you see it, but not during. It will take all the fun away! Just go along for the ride, and I dare you to find time to stop and think.",Amanda-45,2001-07-01,2001,Positive,0.096,0.785,0.119,0.7212
7.932203389830510,The Fast and the Hyddeous,"For movie go-ers these days there isn't much of a variety to choose from. You have the stupid Julia Roberts love stories, the stupid antics of Jackie Chan who's trying to be a funny Chuck Norris, and then the stupid action flicks with no plot. Every once and awhile you will find a movie that makes you think a little bit about society or whatever its subject happens to be. On the surface Fast and the Furious appears to be a stupid action flick with a retarded plot with awesome actions scenes as its only saving grace. Well, this is mostly true. The plot is bland and doesn't make any sense, a bunch of low down dead beats who appear to have no real jobs who can afford a bunch of crappy foreign cars. I'll take my Chevy K-5 any day thank you very much. But on to business. This movie actually has a deeper meaning than is inherently visible. This movie is actually a reversal of several biblical stories woven into a nice finish at the end. The director of this movie, Rob Colen, and Gary Scott Thomsen, adaptor of the screen story, bothattended King's College at Cambridge and this influence is once again present in this work. While studying at Cambridge both men were entranced by the works of C.S. Lewis and other great classics such as Homer's Odyssey and the bible. This story is not about car racing, love or any other stupid themes like that. What Thomsen and Colen have done here is reverse the outcome of several biblical and mythological stories. One that weighs heavily here is the Tower of Babel. ""The shadow of that Hyddeous Strength, Sax Myle and more it is of length."" This popular quote from the Welsh poet Sir David Lyndsay from his work entitled Ane Dialog, describes the tower of babel as observed in reference to the Fischer King mythology. The Tower of Babel crumbled from a lack of communication according to the myth. That could just as well happen in this representation of the system, but the undercover cop learns to communicate on a spiritual level with the racers, thus learing the importance for maintaining the honor of the racing world, and protecting the true protaganists at the end of the movie. Colen and Thomsen also appear to have taken elements from Greek mythology in the making of this movie as well. Consider these lines from Homer's Odyssey. ""Stand beside me, Athena, fire me with daring, fierce as the day we ripped Troy's glittering crown of towers down....Surely I will stand beside you, not forget you, not when the day arrives for us to do our work..."" Doesn't this sound familiar to you from the movie? The conversations held before the night street race, before the big finale. Yes, Colen and Thomsen have not only made references in this film to biblical and mythological works but succeeded in blending them together seamlessly. The only thing they forgot was to include Billy Drago in their brilliant cast of actors. This movie has a deep meaning for today's society, as we crumble due to communication barriers all over the world. But people still can stand side by side with others and accomplish great things. I know, I was in the field as a soldier for many years and can tell you that brotherhood can still run strong in this fading world. If every movie was as inspiring as this one, no one would ever want to leave the theater again. In other words... ""Fe astudiodd gerddoriaeth gyda'i dad, oedd yn arweinydd seindorf yn, ac yna ym Mhrifysgol Ial. Ei gyfansoddiadau fe fyddai...""",Dragofan,2001-07-01,2001,Positive,0.057,0.804,0.138,0.9963
7.0,THIS is how you do summer movies,"If you want plot, script and oscar-winning performances, go rent Shawshank Redemption or something.Honestly, I don't know why some people have come down so hard on this movie. It's like saying, ""Airplane"" was dumb because the characters were poorly developed and shallow, and the plot was unrealistic.""The Fast and the Furious"" is a great summer, action flick.  Definitely gets the heart pumping and the adrenaline flowing.  The chase and race scenes have some great stunts.  The cars are gorgeous and fun to watch.  I saw it over a week after it opened, and the audience was still very receptive to the action in this movie.Now this is where I am supposed to slam the plot and the acting.  Well, to be honest, I thought the plot was quite GOOD, given that all they had to work with was the theme of ""street racing.""  I didn't think the acting was all that bad.  The entire cast did fine, given the script they had and the kind of movie it was.  One fatal mistake many action movies try to do is weave in too much drama or emotion, which inevitably ends up looking cheesey and just slows down the movie.  FnF was guilty of this, but only to a small degree.  A brief dive into Vin Diesel's scarred childhood, a little bit of corny romance for Walker, but that's it.  I respect a movie that knows what it is and doesn't try to cross any lines.The movie makers set out to make a movie that presents Import Racing to the masses.  So they had to make a plot to house that movie.  Personally, I think they did a pretty good job.  Definitely worth a go in a theater.PS: I never saw all of Point Break, but from what I did see, it looked dumb. Like an extended Mellow Yellow commercial.",Gambitt,2001-07-02,2001,Positive,0.058,0.8,0.142,0.9803
9.0,"if you like fast cars and fast women like me, then this flick is hot!!","The plot is a little cliche...the characters are not the most deep or developed...but who the hell cares!  this movie is about fast cars, lots of action, and big bad ass Vin Diesel with some hottie chicks beside him (and Paul Walker for you ladies out there).  The story has been done before (think Point Break with drag racing instead of surfing and there you go), but its done well for what it attempts to accomplish: fast and furious fun! No other movie has ever given me such an urge to jump into my car and put the pedal to the medal...unfortunately, I drive nothing like the cars in the movie, so I don't go anywhere when I floor it.  But let me tell you, the cars in this movie are smoking!  The action is fast paced and explosive, and the story built around it may not be Oscar caliber, but it sure is entertaining.  I would see this movie again anytime, even for the rush of the racing scenes alone. But even as a total package, the movie does one thing perfectly that few movies lately have accomplished: keeps me entertained from start to finish.",blade99,2001-07-02,2001,Positive,0.074,0.767,0.159,0.9679
8.0,Street racing at it's peak and good acting,"This is a fast paced movie about illegal street racing.  There is an interesting sideline plot involving other illegal activity, but the cars and the acting are the real winners.  Portrayed in style the cars show us the subculture of street racing and a general love for speed.  Vin Desil just shines in this movie... If you haven't developed a love for his acting you will, he hasn't been in much but he has captured notice of even Speilberg. Flics: pitch black (decent sci-fi), broiler room (good illegal trading movie) and few others.  Most of the other acting in the movie is first rate which allows you to stay focused throughout.  Although this movie does not sport a lot of big names this movie may provide us with a few new stars in the years to come.",gcarroll,2001-07-02,2001,Positive,0.087,0.795,0.118,0.7182
8.0,keeps your pulse up,"If you like cars, you're gonna like this movie.  If you also like the high energy beat and sound of electronica, you're gonna like it a lot.  It's a match made in heaven.  Kudo's to the director for using the correct individual sound for the different cars.",sonlite95,2001-07-02,2001,Positive,0.0,0.727,0.273,0.9246
7.932203389830510,"If you are a guy who likes fast cars, look no further...","I think a film like this is fairly unique especially today, because it doesn't beat around the bush, it gives you exactly what you want. And if you are a guy who likes fast cars, look no further. Sure the dialogue is cliched and the plot is amateurish, but who cares! A film like this allows you to forget its flaws as you are so wrapped up in the cars, the women, and the chases. Vin Diesel is great as always, Paul Walker was kind of stiff but then again most cops are. Now I loved Michelle Rodriguez in GIRLFIGHT, but here she was mainly used as eye candy. The chase sequences are some of the best I've ever seen, easily putting films like GONE IN 60 SECONDS and even THE FRENCH CONNECTION to shame. It offers little for women, old people, and those who follow all the traffic laws. But be warned: this film may cause you to drive a little faster and more reckless. Nitrous boosters rock!!!",dr.gonzo-4,2001-07-02,2001,Positive,0.079,0.744,0.177,0.9724
3.0,I have one quote which should hopefully sum up my opinion of this film...,"""If you need time, go out and buy the magazine."" Okay so it won't let me just type one line and be cool ;o) I must say I am glad I didn't pay my own money to see this movie. I mean the cars were nice, well one car at the end was nice, and the racing was cool. But the acting was TERRIBLE, dialog was a minus 10, story line was simply boring. There are some good looking people in this movie though ;o)",ilsalund-3,2001-07-02,2001,Positive,0.083,0.745,0.172,0.4402
10.0,An adrenaline pumping thrill ride!,"I just got back from this movie and I'm still pumped with adrenaline. I'm surprised I wasn't pulled over by the police, we were driving 140 most of the way home. I definitely recommend this movie for anyone who likes fast cars and good action movies.",ryanmsmith,2001-07-02,2001,Positive,0.0,0.762,0.238,0.8957
